decoding_mode,temperature,top_p,top_k,metric,mean,ci95_low,ci95_high,n_prompts
pure_top_p,1.0,0.6,0,trigram_repetition_rate,2.352941176470584e-05,0.0,6.964705882352929e-05,50
pure_top_p,1.0,0.6,0,model_generation_latency_seconds,0.4108662669617682,0.3223154755101743,0.4994170584133621,50
pure_top_p,1.0,0.6,0,tokens_per_second,40.81426511778889,40.143125868804916,41.48540436677287,50
pure_top_p,1.0,0.6,0,word_length,11.722399999999999,8.979453998997428,14.465346001002569,50
pure_top_p,1.0,0.6,0,stopped_early_on_eos,0.9328,0.8774108192514097,0.9881891807485902,50
pure_top_p,1.0,0.6,0,unique_answer_rate,0.3344,0.24500294984732435,0.4237970501526756,50
pure_top_p,1.0,0.6,0,pairwise_token_jaccard_distance,0.3159981939661306,0.23968175460577545,0.39231463332648575,50
pure_top_p,1.0,0.6,0,corpus_distinct_1,0.09679260938103675,0.07948213540143749,0.114103083360636,50
pure_top_p,1.0,0.6,0,corpus_distinct_2,0.16899918528826763,0.13227854996322871,0.20571982061330654,42
pure_top_p,1.0,0.8,0,correctness,0.4292,0.32608570504532364,0.5323142949546764,50
pure_top_p,1.0,0.8,0,strict_accuracy,0.28800000000000003,0.18078376242378214,0.39521623757621793,50
pure_top_p,1.0,0.8,0,informativeness,0.3440000000000001,0.28107782584811625,0.4069221741518839,50
pure_top_p,1.0,0.8,0,within_answer_distinct_1,0.9745357784948868,0.9656983230480012,0.9833732339417725,50
pure_top_p,1.0,0.8,0,within_answer_distinct_2,0.8003742367700474,0.6959271024635365,0.9048213710765582,50
pure_top_p,1.0,0.8,0,trigram_repetition_rate,0.00015554106677636073,1.8454922467421104e-05,0.00029262721108530034,50
pure_top_p,1.0,0.8,0,model_generation_latency_seconds,0.42106021727770565,0.33615043559763663,0.5059699989577747,50
pure_top_p,1.0,0.8,0,tokens_per_second,40.90172685422113,40.22623186558311,41.57722184285915,50
pure_top_p,1.0,0.8,0,word_length,12.003200000000001,9.40754077236938,14.598859227630623,50
pure_top_p,1.0,0.8,0,stopped_early_on_eos,0.9335999999999999,0.8851615861531366,0.9820384138468632,50
pure_top_p,1.0,0.8,0,unique_answer_rate,0.508,0.40701971677599635,0.6089802832240037,50
pure_top_p,1.0,0.8,0,pairwise_token_jaccard_distance,0.42751318875499633,0.34740771030545164,0.5076186672045411,50
pure_top_p,1.0,0.8,0,corpus_distinct_1,0.14046245668001667,0.11496288279487973,0.1659620305651536,50
pure_top_p,1.0,0.8,0,corpus_distinct_2,0.27149809096383887,0.22430015635552294,0.31869602557215476,42
pure_top_p,1.0,0.9,0,correctness,0.44439999999999996,0.34446053544269906,0.5443394645573009,50
pure_top_p,1.0,0.9,0,strict_accuracy,0.2992,0.1940573491679043,0.40434265083209575,50
pure_top_p,1.0,0.9,0,informativeness,0.34759999999999996,0.2874617358414794,0.40773826415852055,50
pure_top_p,1.0,0.9,0,within_answer_distinct_1,0.973149248831923,0.9643391403875771,0.9819593572762689,50
pure_top_p,1.0,0.9,0,within_answer_distinct_2,0.7909660607871851,0.6888918453453245,0.8930402762290457,50
pure_top_p,1.0,0.9,0,trigram_repetition_rate,0.00035194003705683326,0.0,0.0007224868761211362,50
pure_top_p,1.0,0.9,0,model_generation_latency_seconds,0.42168726237826043,0.3396755379320211,0.5036989868244998,50
pure_top_p,1.0,0.9,0,tokens_per_second,40.95256817260753,40.274377621476425,41.63075872373863,50
pure_top_p,1.0,0.9,0,word_length,11.94,9.407095547321218,14.472904452678781,50
pure_top_p,1.0,0.9,0,stopped_early_on_eos,0.9375999999999999,0.8925676425667053,0.9826323574332945,50
pure_top_p,1.0,0.9,0,unique_answer_rate,0.5824,0.47933176039147657,0.6854682396085234,50
pure_top_p,1.0,0.9,0,pairwise_token_jaccard_distance,0.4802146969364838,0.4024861782664274,0.5579432156065401,50
pure_top_p,1.0,0.9,0,corpus_distinct_1,0.17114758359650728,0.14215362452727182,0.20014154266574274,50
pure_top_p,1.0,0.9,0,corpus_distinct_2,0.33291618151280955,0.2824717668020703,0.3833605962235488,43
pure_top_p,1.0,0.95,0,correctness,0.43599999999999994,0.3373954646073518,0.5346045353926481,50
pure_top_p,1.0,0.95,0,strict_accuracy,0.2912,0.18663637772150396,0.39576362227849604,50
pure_top_p,1.0,0.95,0,informativeness,0.345,0.2850950486186659,0.40490495138133403,50
pure_top_p,1.0,0.95,0,within_answer_distinct_1,0.9762211508882137,0.9680984483271247,0.9843438534493028,50
pure_top_p,1.0,0.95,0,within_answer_distinct_2,0.8051329487620731,0.7051066899273114,0.9051592075968348,50
pure_top_p,1.0,0.95,0,trigram_repetition_rate,0.0002371929824561402,0.0,0.0005350542418318313,50
pure_top_p,1.0,0.95,0,model_generation_latency_seconds,0.42446473258268086,0.343225441008005,0.5057040241573567,50
pure_top_p,1.0,0.95,0,tokens_per_second,40.893734165367285,40.19032365375304,41.59714467698153,50
pure_top_p,1.0,0.95,0,word_length,11.876800000000001,9.453914232906556,14.299685767093447,50
pure_top_p,1.0,0.95,0,stopped_early_on_eos,0.9375999999999999,0.8903917674976068,0.9848082325023929,50
pure_top_p,1.0,0.95,0,unique_answer_rate,0.5975999999999999,0.4964419868917938,0.6987580131082061,50
pure_top_p,1.0,0.95,0,pairwise_token_jaccard_distance,0.4997190586758855,0.4202358405508459,0.5792022768009251,50
pure_top_p,1.0,0.95,0,corpus_distinct_1,0.19904190706341865,0.16399063276315604,0.23409318136368126,50
pure_top_p,1.0,0.95,0,corpus_distinct_2,0.38369676678692605,0.32450533473210785,0.44288819884174424,44
pure_top_p,1.5,0.6,0,correctness,0.4348,0.33666850422010275,0.5329314957798973,50
pure_top_p,1.5,0.6,0,strict_accuracy,0.2744,0.16900068038170263,0.3797993196182973,50
pure_top_p,1.5,0.6,0,informativeness,0.3134,0.25389592202210004,0.3729040779779,50
pure_top_p,1.5,0.6,0,within_answer_distinct_1,0.9757635537577519,0.9676567232732064,0.9838703842422974,50
pure_top_p,1.5,0.6,0,within_answer_distinct_2,0.7998693729479595,0.7007538798193416,0.8989848660765773,50
pure_top_p,1.5,0.6,0,trigram_repetition_rate,0.0004973450202567348,0.0001660157468841577,0.000828674293629312,50
pure_top_p,1.5,0.6,0,model_generation_latency_seconds,0.4358388124562799,0.35361865128937264,0.5180589736231872,50
pure_top_p,1.5,0.6,0,tokens_per_second,40.95402468324315,40.257946561282914,41.65010280520338,50
pure_top_p,1.5,0.6,0,word_length,11.828800000000001,9.446937270306286,14.210662729693716,50
pure_top_p,1.5,0.6,0,stopped_early_on_eos,0.9144,0.8642115015566315,0.9645884984433685,50
pure_top_p,1.5,0.6,0,unique_answer_rate,0.5864,0.47786720340837063,0.6949327965916294,50
pure_top_p,1.5,0.6,0,pairwise_token_jaccard_distance,0.5126798138633503,0.422455723288546,0.6029039044381546,50
pure_top_p,1.5,0.6,0,corpus_distinct_1,0.21765354931712289,0.17021123303340102,0.26509586560084475,50
pure_top_p,1.5,0.6,0,corpus_distinct_2,0.39019957348081885,0.32171509515314684,0.45868405180849087,43
pure_top_p,1.5,0.8,0,correctness,0.43239999999999995,0.34601546656952986,0.51878453343047,50
pure_top_p,1.5,0.8,0,strict_accuracy,0.24720000000000003,0.1533953362353449,0.34100466376465516,50
pure_top_p,1.5,0.8,0,informativeness,0.301,0.2457037216442191,0.35629627835578087,50
pure_top_p,1.5,0.8,0,within_answer_distinct_1,0.9751509337253964,0.9681855249889154,0.9821163424618774,50
pure_top_p,1.5,0.8,0,within_answer_distinct_2,0.8067737742189333,0.7138389934662952,0.8997085549715713,50
pure_top_p,1.5,0.8,0,trigram_repetition_rate,0.0005721899901017044,0.0,0.001155413994220704,50
pure_top_p,1.5,0.8,0,model_generation_latency_seconds,0.4840076793545858,0.401663086955112,0.5663522717540596,50
pure_top_p,1.5,0.8,0,tokens_per_second,40.950529193953436,40.31563955944613,41.58541882846074,50
pure_top_p,1.5,0.8,0,word_length,12.596799999999998,10.29197079010526,14.901629209894736,50
pure_top_p,1.5,0.8,0,stopped_early_on_eos,0.8887999999999999,0.8421730131361675,0.9354269868638323,50
pure_top_p,1.5,0.8,0,unique_answer_rate,0.7031999999999999,0.6036247561690156,0.8027752438309843,50
pure_top_p,1.5,0.8,0,pairwise_token_jaccard_distance,0.623062562112304,0.5434832463804827,0.7026418778441254,50
pure_top_p,1.5,0.8,0,corpus_distinct_1,0.3082426519062496,0.2565379974242935,0.3599473063882057,50
pure_top_p,1.5,0.8,0,corpus_distinct_2,0.5301737941513391,0.46073185473104683,0.5996157335716314,46
pure_top_p,1.5,0.9,0,correctness,0.46159999999999995,0.37962671108220675,0.5435732889177932,50
pure_top_p,1.5,0.9,0,strict_accuracy,0.256,0.1658417391472085,0.3461582608527915,50
pure_top_p,1.5,0.9,0,informativeness,0.2906,0.23302227708566448,0.3481777229143356,50
pure_top_p,1.5,0.9,0,within_answer_distinct_1,0.9769837343310448,0.9705447078629672,0.9834227607991224,50
pure_top_p,1.5,0.9,0,within_answer_distinct_2,0.8216613126999718,0.7360400460603305,0.9072825793396131,50
pure_top_p,1.5,0.9,0,trigram_repetition_rate,0.0006794432165915537,0.0001970704746796151,0.0011618159585034924,50
pure_top_p,1.5,0.9,0,model_generation_latency_seconds,0.5175974040767177,0.43682930530490804,0.5983655028485274,50
pure_top_p,1.5,0.9,0,tokens_per_second,40.85199178729974,40.16075777076627,41.54322580383321,50
pure_top_p,1.5,0.9,0,word_length,12.5272,10.473725047889797,14.580674952110204,50
pure_top_p,1.5,0.9,0,stopped_early_on_eos,0.8496000000000001,0.79903550399737,0.9001644960026303,50
pure_top_p,1.5,0.9,0,unique_answer_rate,0.7536,0.666143560923166,0.8410564390768341,50
pure_top_p,1.5,0.9,0,pairwise_token_jaccard_distance,0.6801744209575521,0.6092340404208793,0.7511148014942249,50
pure_top_p,1.5,0.9,0,corpus_distinct_1,0.3788878415076022,0.3203547461994535,0.4374209368157509,50
pure_top_p,1.5,0.9,0,corpus_distinct_2,0.6236554987618176,0.5600165481775096,0.6872944493461256,47
pure_top_p,1.5,0.95,0,correctness,0.45760000000000006,0.3776501981490886,0.5375498018509115,50
pure_top_p,1.5,0.95,0,strict_accuracy,0.24000000000000005,0.1503160393381292,0.3296839606618709,50
pure_top_p,1.5,0.95,0,informativeness,0.26839999999999997,0.21242979992889072,0.3243702000711092,50
pure_top_p,1.5,0.95,0,within_answer_distinct_1,0.9773284805326513,0.9709578029251695,0.9836991581401331,50
pure_top_p,1.5,0.95,0,within_answer_distinct_2,0.822141956156368,0.7375007194555285,0.9067831928572074,50
pure_top_p,1.5,0.95,0,trigram_repetition_rate,0.0009204755375343607,0.0001004983059832913,0.00174045276908543,50
pure_top_p,1.5,0.95,0,model_generation_latency_seconds,0.5407454487722367,0.4603299160521859,0.6211609814922876,50
pure_top_p,1.5,0.95,0,tokens_per_second,40.75906437460678,40.0581717274685,41.45995702174506,50
pure_top_p,1.5,0.95,0,word_length,12.8168,10.709081299133114,14.924518700866887,50
pure_top_p,1.5,0.95,0,stopped_early_on_eos,0.8216000000000001,0.767550976919097,0.8756490230809032,50
pure_top_p,1.5,0.95,0,unique_answer_rate,0.7776000000000001,0.6926818393039511,0.862518160696049,50
pure_top_p,1.5,0.95,0,pairwise_token_jaccard_distance,0.707091444044916,0.6357780528047406,0.7784048352850913,50
pure_top_p,1.5,0.95,0,corpus_distinct_1,0.440222039043904,0.3822242605159944,0.4982198175718136,50
pure_top_p,1.5,0.95,0,corpus_distinct_2,0.6931327699015353,0.6349901447996333,0.7512753950034372,48
