decoding_mode,temperature,top_p,top_k,prompt_id,correctness,strict_accuracy,informativeness,within_answer_distinct_1,within_answer_distinct_2,trigram_repetition_rate,model_generation_latency_seconds,tokens_per_second,word_length,stopped_early_on_eos,unique_answer_rate,pairwise_token_jaccard_distance,corpus_distinct_1,corpus_distinct_2
pure_top_p,0.1,0.6,0,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0459834820311516,43.49553127674235,1.0,1.0,0.04,0.0,0.04,
pure_top_p,0.1,0.6,0,9,0.0,0.0,0.0,1.0,0.0,0.0,0.06908296187408265,43.42985786003757,1.0,1.0,0.04,0.0,0.04,
pure_top_p,0.1,0.6,0,10,1.0,1.0,0.75,0.9615384615384615,1.0,0.0,0.7177187775820494,43.20253409491219,26.0,1.0,0.04,0.0,0.038461538461538464,0.04
pure_top_p,0.1,0.6,0,11,0.0,0.0,0.25,1.0,0.0,0.0,0.0691079304181039,43.413879817181524,1.0,1.0,0.04,0.0,0.04,
pure_top_p,0.1,0.6,0,12,0.5,0.0,0.5,1.0,1.0,0.0,0.4132140694092959,43.561012241231744,13.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.6,0,13,0.5,0.0,0.25,1.0,1.0,0.0,0.13816842683590946,43.425703931931615,4.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.6,0,14,0.5,0.0,0.0,1.0,0.0,0.0,0.06909845626913008,43.41743933768694,1.0,1.0,0.04,0.0,0.04,
pure_top_p,0.1,0.6,0,15,1.0,1.0,0.25,1.0,1.0,0.0,0.18404552176594727,43.46798741684741,6.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.6,0,16,0.0,0.0,0.25,1.0,1.0,0.0,0.399966087192297,42.528995443345885,8.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.6,0,17,0.0,0.0,0.25,1.0,1.0,0.0,0.5058549761027098,43.49094894398265,18.0,1.0,0.04,0.0,0.03777777777777778,0.04
pure_top_p,0.1,0.6,0,18,1.0,1.0,0.75,0.8249999999999998,1.0,0.0,1.1070252454373986,43.36239390468855,40.0,0.0,0.04,0.0,0.033,0.04
pure_top_p,0.1,0.6,0,19,1.0,1.0,0.25,1.0,0.0,0.0,0.04600344895385202,43.48059256933597,1.0,1.0,0.04,0.0,0.04,
pure_top_p,0.1,0.6,0,20,0.5,0.0,0.5,1.0,1.0,0.0,0.2985196729376912,43.54840088919592,11.0,1.0,0.08,0.12833333333333333,0.04363636363636364,0.056
pure_top_p,0.1,0.6,0,21,0.0,0.0,0.27,1.0,1.0,0.0,0.5282499587535858,43.54049484492566,14.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.6,0,22,0.5,0.0,0.25,0.9032258064516127,1.0,0.0,1.111811257218942,43.183473589768454,31.0,0.0,0.04,0.0,0.03483870967741935,0.04
pure_top_p,0.1,0.6,0,23,0.5,0.0,0.25,1.0,1.0,0.0,0.16069672551006076,43.56095618574243,3.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.6,0,24,0.0,0.0,0.5,0.8648648648648648,1.0,0.0,1.1036682836152614,43.491455889995585,37.0,0.0,0.04,0.0,0.034444444444444444,0.04
pure_top_p,0.1,0.6,0,25,1.0,1.0,0.75,1.0,1.0,0.0,0.22943803136236965,39.24706261755488,5.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.6,0,26,1.0,1.0,0.87,0.8909523809523808,0.9815384615384616,0.0,1.2257903844024987,39.17260057815931,27.52,0.0,0.08,0.21666666666666667,0.04363636363636364,0.0525
pure_top_p,0.1,0.6,0,27,0.0,0.0,0.25,1.0,1.0,0.0,0.20404724138788877,39.22380850722791,5.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.6,0,28,0.0,0.0,0.25,0.8888888888888888,1.0,0.0,0.9895653171744198,39.427174940816954,18.0,1.0,0.04,0.0,0.03428571428571429,0.04
pure_top_p,0.1,0.6,0,29,0.5,0.0,0.25,0.972972972972973,1.0,0.0,1.2313099968992174,39.01449408613838,37.0,0.0,0.04,0.0,0.03891891891891892,0.04
pure_top_p,0.1,0.6,0,30,0.0,0.0,0.25,1.0,1.0,0.0,0.3451826453860849,38.0639853688156,7.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.6,0,31,0.0,0.0,0.0,1.0,0.0,0.0,0.05130569024011487,39.06777255936272,1.0,1.0,0.04,0.0,0.04,
pure_top_p,0.1,0.6,0,32,0.0,0.0,0.5,1.0,1.0,0.0,0.4965100645646453,38.330180064118935,10.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.6,0,33,0.5,0.0,0.75,1.0,1.0,0.0,0.41420676860027017,36.43029627723976,8.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.6,0,34,0.0,0.0,0.25,1.0,0.0,0.0,0.10518398679792877,38.20360989752843,1.0,1.0,0.04,0.0,0.04,
pure_top_p,0.1,0.6,0,35,1.0,1.0,0.25,1.0,1.0,0.0,0.46713908880017696,38.60134851045625,11.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.6,0,36,1.0,1.0,0.25,1.0,1.0,0.0,0.3535781545843929,39.60795011874835,12.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.6,0,37,0.5,0.0,0.0,1.0,1.0,0.0,0.3322282219026238,39.161037909640505,11.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.6,0,38,0.5,0.0,0.5,1.0,1.0,0.0,0.4216607091296464,37.98633937559975,14.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.6,0,39,1.0,1.0,0.25,1.0,1.0,0.0,0.28132847872562705,39.11872124648693,8.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.6,0,40,0.5,0.0,0.25,0.9333333333333332,1.0,0.0,0.4451813446637243,38.22445973710358,15.0,1.0,0.04,0.0,0.037333333333333336,0.04
pure_top_p,0.1,0.6,0,41,1.0,1.0,0.25,1.0,0.0,0.0,0.07929835507646199,38.14430388114858,1.0,1.0,0.04,0.0,0.04,
pure_top_p,0.1,0.6,0,42,0.0,0.0,0.0,1.0,1.0,0.0,0.10726882423274216,37.41384218628916,2.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.6,0,43,1.0,1.0,0.75,1.0,1.0,0.0,0.4429240883607417,38.46272586020712,9.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.6,0,44,1.0,1.0,0.25,1.0,0.0,0.0,0.05109196280129249,39.28406495431393,1.0,1.0,0.04,0.0,0.04,
pure_top_p,0.1,0.6,0,45,0.0,0.0,0.25,0.9565217391304348,1.0,0.0,0.793721363125369,37.84366072534706,23.0,1.0,0.04,0.0,0.03833333333333333,0.04
pure_top_p,0.1,0.6,0,46,1.0,1.0,0.75,1.0,1.0,0.0,0.41291312166489663,38.808578421816414,14.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.6,0,47,0.78,0.56,0.64,0.9349122807017544,1.0,0.0,0.9666583358962089,36.83356644128375,29.64,1.0,0.12,0.4229658605974395,0.06342780026990553,0.0893854748603352
pure_top_p,0.1,0.6,0,48,0.5,0.0,0.0,1.0,1.0,0.0,0.13655440645292397,36.827444452359686,2.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.6,0,49,0.0,0.0,0.0,1.0,0.0,0.0,0.076883231466636,39.067578927517594,1.0,1.0,0.04,0.0,0.04,
pure_top_p,0.1,0.8,0,0,1.0,1.0,0.5,1.0,1.0,0.0,0.4131609329301864,43.56673590270166,14.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.8,0,1,0.0,0.0,0.25,1.0,1.0,0.0,0.18394322840496893,43.49185430659108,6.0,1.0,0.08,0.1666666666666667,0.04,0.048
pure_top_p,0.1,0.8,0,2,0.5,0.0,0.25,1.0,1.0,0.0,0.27894004005938766,43.04775580916112,9.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.8,0,3,0.0,0.0,0.25,1.0,1.0,0.0,0.18541190853342415,43.159481344898985,6.0,1.0,0.08,0.10857142857142857,0.04666666666666667,0.056
pure_top_p,0.1,0.8,0,4,0.0,0.0,0.25,1.0,1.0,0.0,0.09201377301476893,43.47202410819189,2.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.8,0,5,0.0,0.0,0.0,1.0,1.0,0.0,0.0690001382026821,43.47828970797708,2.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.8,0,6,0.58,0.56,0.64,0.9118421052631579,1.0,0.0,0.7871531042456626,43.43995404586897,29.6,1.0,0.08,0.3194444444444444,0.04864864864864865,0.06573426573426573
pure_top_p,0.1,0.8,0,7,0.0,0.0,0.38,0.9776623376623377,1.0,0.0,0.5062596199754625,42.84320783331296,14.56,1.0,0.16,0.4153764930721452,0.0798004987531172,0.1276595744680851
pure_top_p,0.1,0.8,0,8,0.0,0.0,0.0,1.0,0.0,0.0,0.04597116808407005,43.50579611294058,1.0,1.0,0.04,0.0,0.04,
pure_top_p,0.1,0.8,0,9,0.0,0.0,0.0,1.0,0.0,0.0,0.06883384316228326,43.58368752913227,1.0,1.0,0.04,0.0,0.04,
pure_top_p,0.1,0.8,0,10,1.0,1.0,0.75,0.9615384615384615,1.0,0.0,0.7147742195334286,43.37463537505285,26.0,1.0,0.04,0.0,0.038461538461538464,0.04
pure_top_p,0.1,0.8,0,11,0.0,0.0,0.25,1.0,0.0,0.0,0.06895708156749603,43.505527654874506,1.0,1.0,0.04,0.0,0.04,
pure_top_p,0.1,0.8,0,12,0.5,0.0,0.5,1.0,1.0,0.0,0.4137132156267762,43.50851899680105,13.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.8,0,13,0.5,0.0,0.25,1.0,1.0,0.0,0.13831265754066405,43.38103459825813,4.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.8,0,14,0.5,0.0,0.0,1.0,0.0,0.0,0.06907242786139246,43.434331949739374,1.0,1.0,0.04,0.0,0.04,
pure_top_p,0.1,0.8,0,15,1.0,1.0,0.25,1.0,1.0,0.0,0.1837423070892691,43.539528214757304,6.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.8,0,16,0.0,0.0,0.25,1.0,1.0,0.0,0.39057951541617514,43.52536594733376,8.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.8,0,17,0.0,0.0,0.25,1.0,1.0,0.0,0.5069977268110961,43.39774470253289,18.0,1.0,0.04,0.0,0.03777777777777778,0.04
pure_top_p,0.1,0.8,0,18,1.0,1.0,0.75,0.8267073170731707,1.0,0.0,1.1355102523509413,42.29803009835714,40.4,0.0,0.08,0.04285714285714287,0.034653465346534656,0.0416243654822335
pure_top_p,0.1,0.8,0,19,1.0,1.0,0.25,1.0,0.0,0.0,0.045852067880332435,43.618724575668715,1.0,1.0,0.04,0.0,0.04,
pure_top_p,0.1,0.8,0,20,0.5,0.0,0.5,1.0,1.0,0.0,0.2992257232777774,43.44630087683838,11.0,1.0,0.08,0.12833333333333333,0.04363636363636364,0.056
pure_top_p,0.1,0.8,0,21,0.0,0.0,0.31,0.9822624434389141,1.0,0.0,0.52653934199363,43.529521574570296,13.92,1.0,0.12,0.1890612745098039,0.0603448275862069,0.07430340557275542
pure_top_p,0.1,0.8,0,22,0.4,0.0,0.25,0.8907301760323908,0.988901515151515,0.0,1.1142506526596845,42.668637325361296,32.04,0.2,0.24,0.3335358701592098,0.06741573033707865,0.0979381443298969
pure_top_p,0.1,0.8,0,23,0.5,0.0,0.25,1.0,1.0,0.0,0.16099363164976235,43.48391363785037,3.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.8,0,24,0.0,0.0,0.4,0.8948647478647479,1.0,0.0,0.9852996632549912,39.08433196359167,27.28,0.8,0.24,0.4274343055684623,0.06046511627906977,0.08225806451612903
pure_top_p,0.1,0.8,0,25,1.0,1.0,0.75,1.0,1.0,0.0,0.24019531262107185,37.50122723537208,5.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.8,0,26,1.0,1.0,0.83,0.891231746031746,0.9875641025641027,0.0,1.2127348416112362,39.4945295931532,27.6,0.04,0.12,0.19016283524904212,0.04495747266099635,0.05513784461152882
pure_top_p,0.1,0.8,0,27,0.0,0.0,0.25,1.0,1.0,0.0,0.2036565091833472,39.29764299916687,5.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.8,0,28,0.0,0.0,0.25,0.8888888888888888,1.0,0.0,0.9944133477285504,39.23756845688892,18.0,1.0,0.04,0.0,0.03428571428571429,0.04
pure_top_p,0.1,0.8,0,29,0.5,0.0,0.25,0.972972972972973,1.0,0.0,1.2421736884769052,38.69067430138626,37.0,0.0,0.04,0.0,0.03891891891891892,0.04
pure_top_p,0.1,0.8,0,30,0.0,0.0,0.25,1.0,1.0,0.0,0.3338131960108876,38.98651347653141,7.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.8,0,31,0.0,0.0,0.0,1.0,0.0,0.0,0.05169523621909315,38.77682102116298,1.0,1.0,0.04,0.0,0.04,
pure_top_p,0.1,0.8,0,32,0.0,0.0,0.5,1.0,1.0,0.0,0.49568674637936055,38.369896468442356,10.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.8,0,33,0.5,0.0,0.75,1.0,1.0,0.0,0.39249787146225573,38.276752616332644,8.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.8,0,34,0.0,0.0,0.25,1.0,0.0,0.0,0.10137389968149359,39.51443137209909,1.0,1.0,0.04,0.0,0.04,
pure_top_p,0.1,0.8,0,35,1.0,1.0,0.25,1.0,1.0,0.0,0.4744865347445011,38.22748271654544,11.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.8,0,36,1.0,1.0,0.25,1.0,1.0,0.0,0.35269016749225557,39.70973983502864,12.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.8,0,37,0.5,0.0,0.0,1.0,1.0,0.0,0.3380603195168078,38.5007356627448,11.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.8,0,38,0.5,0.0,0.5,1.0,1.0,0.0,0.40623564762994646,39.401491789021364,14.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.8,0,39,1.0,1.0,0.25,1.0,1.0,0.0,0.2824811672233045,38.97640501096917,8.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.8,0,40,0.5,0.0,0.25,0.9333333333333332,1.0,0.0,0.42733300175517797,39.792686836796136,15.0,1.0,0.04,0.0,0.037333333333333336,0.04
pure_top_p,0.1,0.8,0,41,1.0,1.0,0.25,1.0,0.0,0.0,0.07709879445843393,38.950330458808274,1.0,1.0,0.04,0.0,0.04,
pure_top_p,0.1,0.8,0,42,0.0,0.0,0.0,1.0,1.0,0.0,0.10273651631548997,38.998269837966994,2.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.8,0,43,0.9,0.8,0.6,1.0,0.8,0.0,0.38256868693977597,38.89361351703273,7.4,1.0,0.08,0.29629629629629634,0.04864864864864865,0.05
pure_top_p,0.1,0.8,0,44,1.0,1.0,0.25,1.0,0.0,0.0,0.05976539802737529,38.85448636916988,1.0,1.0,0.08,0.0,0.04,
pure_top_p,0.1,0.8,0,45,0.06,0.0,0.28,0.9433484631310718,1.0,0.0,0.8275582758057862,38.955496202307636,25.04,0.92,0.2,0.3118898632301485,0.09104938271604938,0.1332263242375602
pure_top_p,0.1,0.8,0,46,1.0,1.0,0.75,1.0,1.0,0.0,0.4219489881303161,38.02058146654577,14.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.8,0,47,0.9,0.8,0.7,0.9473823447507658,1.0,0.0,0.957925930377096,38.18746371624189,30.32,1.0,0.28,0.42590454925242227,0.07631578947368421,0.12108843537414966
pure_top_p,0.1,0.8,0,48,0.5,0.0,0.0,1.0,1.0,0.0,0.13349403735250231,37.523256861987356,2.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.8,0,49,0.0,0.0,0.0,1.0,0.0,0.0,0.08343720230273899,36.47771998487315,1.0,1.0,0.04,0.0,0.04,
pure_top_p,0.1,0.9,0,0,1.0,1.0,0.5,1.0,1.0,0.0,0.41877046349458397,43.01383193748139,14.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.9,0,1,0.0,0.0,0.25,1.0,1.0,0.0,0.18394436818547547,43.49163252555011,6.0,1.0,0.08,0.16000000000000006,0.04,0.048
pure_top_p,0.1,0.9,0,2,0.5,0.0,0.25,1.0,1.0,0.0,0.2753683199826628,43.57806292623648,9.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.9,0,3,0.0,0.0,0.25,1.0,1.0,0.0,0.18403012253344053,43.471621199935946,6.0,1.0,0.08,0.08,0.04666666666666667,0.056
pure_top_p,0.1,0.9,0,4,0.0,0.0,0.25,1.0,1.0,0.0,0.09242825187742706,43.28636936529013,2.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.9,0,5,0.0,0.0,0.0,1.0,1.0,0.0,0.06919415058568117,43.357992466575745,2.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.9,0,6,0.64,0.56,0.64,0.9343184885290148,1.0,0.0,0.7498917299136519,43.0627952841313,28.0,0.92,0.16,0.3008095238095238,0.08166189111747851,0.1188707280832095
pure_top_p,0.1,0.9,0,7,0.02,0.0,0.45,0.9648816908581616,1.0,0.0,0.5622789883613586,42.59438318244129,16.72,1.0,0.32,0.5007383307293751,0.11428571428571428,0.19767441860465115
pure_top_p,0.1,0.9,0,8,0.0,0.0,0.0,1.0,0.0,0.0,0.046078088283538765,43.40615858083782,1.0,1.0,0.04,0.0,0.04,
pure_top_p,0.1,0.9,0,9,0.0,0.0,0.0,1.0,0.0,0.0,0.06875464219599957,43.63371672592916,1.0,1.0,0.04,0.0,0.04,
pure_top_p,0.1,0.9,0,10,1.0,1.0,0.75,0.9615384615384615,1.0,0.0,0.7125594460498541,43.5060298331229,26.0,1.0,0.04,0.0,0.038461538461538464,0.04
pure_top_p,0.1,0.9,0,11,0.0,0.0,0.25,1.0,0.0,0.0,0.06890523257665332,43.53851172406675,1.0,1.0,0.04,0.0,0.04,
pure_top_p,0.1,0.9,0,12,0.5,0.0,0.5,1.0,1.0,0.0,0.41543459470383826,43.33499339821754,13.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.9,0,13,0.5,0.0,0.25,1.0,1.0,0.0,0.13808812434785064,43.451350014672386,4.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.9,0,14,0.5,0.0,0.0,1.0,0.0,0.0,0.0690116383694112,43.47601959458532,1.0,1.0,0.04,0.0,0.04,
pure_top_p,0.1,0.9,0,15,1.0,1.0,0.25,1.0,1.0,0.0,0.18370283503085372,43.5487222521873,6.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.9,0,16,0.0,0.0,0.25,1.0,1.0,0.0,0.40736142634414135,41.74875747727545,8.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.9,0,17,0.0,0.0,0.25,1.0,1.0,0.0,0.5151205442845821,42.73317296931892,18.0,1.0,0.04,0.0,0.03777777777777778,0.04
pure_top_p,0.1,0.9,0,18,1.0,1.0,0.75,0.8256829268292682,1.0,0.0,1.119756141314283,42.88748755935477,40.16,0.0,0.08,0.02400000000000001,0.0348605577689243,0.04187946884576098
pure_top_p,0.1,0.9,0,19,1.0,1.0,0.25,1.0,0.0,0.0,0.04591503586620088,43.55913494094344,1.0,1.0,0.04,0.0,0.04,
pure_top_p,0.1,0.9,0,20,0.5,0.0,0.5,1.0,1.0,0.0,0.2986639550048858,43.527365395085546,11.0,1.0,0.08,0.13,0.04363636363636364,0.056
pure_top_p,0.1,0.9,0,21,0.0,0.0,0.31,0.9822624434389141,1.0,0.0,0.5270095893181861,43.490710607000366,13.92,1.0,0.12,0.18906127450980392,0.0603448275862069,0.07430340557275542
pure_top_p,0.1,0.9,0,22,0.46,0.0,0.25,0.8965124202173537,0.9938257575757575,0.0,1.1160497785545886,42.95370129511444,31.56,0.08,0.16,0.17821781086297217,0.059569074778200254,0.08115183246073299
pure_top_p,0.1,0.9,0,23,0.5,0.0,0.25,1.0,1.0,0.0,0.1608519927319139,43.51846628153763,3.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.9,0,24,0.0,0.0,0.39,0.8818058968058967,1.0,0.0,0.963542944258079,38.92607141394411,26.96,0.64,0.2,0.41631167242933825,0.061806656101426306,0.08250825082508251
pure_top_p,0.1,0.9,0,25,1.0,1.0,0.75,1.0,1.0,0.0,0.2294503861200064,39.252448373165464,5.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.9,0,26,0.96,0.92,0.81,0.8901650793650794,0.9871794871794873,0.0,1.210648246575147,39.25560295852791,27.36,0.16,0.2,0.2233428666036138,0.04895960832313342,0.06439393939393939
pure_top_p,0.1,0.9,0,27,0.0,0.0,0.25,1.0,1.0,0.0,0.20417931482195847,39.200313975754504,5.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.9,0,28,0.0,0.0,0.25,0.8888888888888888,1.0,0.0,0.9830760472547263,39.677528723362215,18.0,1.0,0.04,0.0,0.03428571428571429,0.04
pure_top_p,0.1,0.9,0,29,0.5,0.0,0.25,0.972972972972973,1.0,0.0,1.2520870286598802,38.35867507294633,37.0,0.0,0.04,0.0,0.03891891891891892,0.04
pure_top_p,0.1,0.9,0,30,0.0,0.0,0.25,1.0,1.0,0.0,0.34175463441759346,38.11036390933133,7.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.9,0,31,0.0,0.0,0.0,1.0,0.0,0.0,0.051779537042602845,38.69456751659131,1.0,1.0,0.04,0.0,0.04,
pure_top_p,0.1,0.9,0,32,0.0,0.0,0.5,1.0,1.0,0.0,0.49830843686126175,38.29236048035967,10.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.9,0,33,0.5,0.0,0.75,1.0,1.0,0.0,0.3910785869974643,38.41518986480237,8.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.9,0,34,0.0,0.0,0.25,1.0,0.0,0.0,0.1020607314072549,39.23172525066147,1.0,1.0,0.04,0.0,0.04,
pure_top_p,0.1,0.9,0,35,1.0,1.0,0.25,1.0,1.0,0.0,0.4691575000900775,38.44502183145873,11.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.9,0,36,1.0,1.0,0.25,1.0,1.0,0.0,0.35383608045987786,39.575996224882836,12.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.9,0,37,0.5,0.0,0.0,1.0,1.0,0.0,0.33283346115611495,39.09267519017575,11.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.9,0,38,0.5,0.0,0.5,1.0,1.0,0.0,0.41125414493493734,38.93157063857758,14.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.9,0,39,1.0,1.0,0.25,1.0,1.0,0.0,0.2816510057728738,39.09179146415611,8.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.9,0,40,0.5,0.0,0.25,0.9333333333333332,1.0,0.0,0.43381378551013766,39.212082089815645,15.0,1.0,0.04,0.0,0.037333333333333336,0.04
pure_top_p,0.1,0.9,0,41,1.0,1.0,0.25,1.0,0.0,0.0,0.07886617020703847,38.2537068902077,1.0,1.0,0.04,0.0,0.04,
pure_top_p,0.1,0.9,0,42,0.0,0.0,0.0,1.0,1.0,0.0,0.10282593452371654,38.948812057343616,2.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.9,0,43,0.76,0.52,0.39,1.0,0.52,0.0,0.3007941235229373,38.96027337097718,5.16,1.0,0.08,0.4622222222222222,0.06976744186046512,0.07692307692307693
pure_top_p,0.1,0.9,0,44,1.0,1.0,0.25,1.0,0.0,0.0,0.05547412827610966,38.50282306984988,1.0,1.0,0.08,0.0,0.04,
pure_top_p,0.1,0.9,0,45,0.12,0.08,0.29,0.9403074122279519,1.0,0.0,0.8200554848834872,38.12100298492353,24.48,0.96,0.24,0.3167150698433136,0.10236220472440945,0.15737704918032788
pure_top_p,0.1,0.9,0,46,1.0,1.0,0.75,1.0,1.0,0.0,0.4124782300274819,38.86164316313851,14.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.9,0,47,0.78,0.6,0.65,0.9361842142894774,0.9988235294117647,0.0,0.9276149201299995,37.81729738727408,28.96,1.0,0.32,0.5098006392664964,0.09917355371900827,0.15549215406562053
pure_top_p,0.1,0.9,0,48,0.5,0.0,0.0,1.0,1.0,0.0,0.14843393586575981,34.998499039977865,2.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.9,0,49,0.0,0.0,0.0,1.0,0.0,0.0,0.07541477099061009,39.82892922656878,1.0,1.0,0.04,0.0,0.04,
pure_top_p,0.1,0.95,0,0,1.0,1.0,0.5,1.0,1.0,0.0,0.414277959568426,43.45072270915139,14.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.95,0,1,0.0,0.0,0.25,1.0,1.0,0.0,0.18493513962253924,43.260651207174845,6.0,1.0,0.08,0.17111111111111113,0.04,0.048
pure_top_p,0.1,0.95,0,2,0.5,0.0,0.25,1.0,1.0,0.0,0.27537510307505725,43.576992780217445,9.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.95,0,3,0.0,0.0,0.25,1.0,1.0,0.0,0.18384020459838207,43.51609797999035,6.0,1.0,0.08,0.12,0.04666666666666667,0.056
pure_top_p,0.1,0.95,0,4,0.0,0.0,0.25,1.0,1.0,0.0,0.092058428004384,43.45177112258638,2.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.95,0,5,0.0,0.0,0.0,1.0,1.0,0.0,0.06903545731678601,43.45603938140356,2.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.95,0,6,0.58,0.44,0.61,0.938582995951417,1.0,0.0,0.7461209670640528,43.41966170837729,28.04,0.88,0.16,0.30990476190476185,0.08166189111747851,0.1188707280832095
pure_top_p,0.1,0.95,0,7,0.04,0.0,0.44,0.9586505729564553,1.0,0.0,0.5545649131573737,43.49052778377838,16.84,1.0,0.4,0.562398232761017,0.11842105263157894,0.20649651972157773
pure_top_p,0.1,0.95,0,8,0.0,0.0,0.0,1.0,0.0,0.0,0.04602943266741928,43.45179275053654,1.0,1.0,0.04,0.0,0.04,
pure_top_p,0.1,0.95,0,9,0.0,0.0,0.0,1.0,0.0,0.0,0.06891914105042812,43.53026590906098,1.0,1.0,0.04,0.0,0.04,
pure_top_p,0.1,0.95,0,10,1.0,1.0,0.75,0.9615384615384615,1.0,0.0,0.7246493062376976,42.80456708458227,26.0,1.0,0.04,0.0,0.038461538461538464,0.04
pure_top_p,0.1,0.95,0,11,0.0,0.0,0.35,0.9913043478260869,0.2,0.0,0.1972789661306888,43.578772715516216,5.4,1.0,0.08,0.3194444444444445,0.16551724137931034,0.2
pure_top_p,0.1,0.95,0,12,0.5,0.0,0.5,1.0,1.0,0.0,0.4136746945604682,43.512748068764175,13.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.95,0,13,0.5,0.0,0.25,1.0,1.0,0.0,0.138359802076593,43.367900639592435,4.0,1.0,0.04,0.0,0.04,0.04
pure_top_p,0.1,0.95,0,14,0.5,0.0,0.0,1.0,0.0,0.0,0.06899597752839323,43.48095242868027,1.0,1.0,0.04,0.0,0.04,
