decoding_mode,temperature,top_p,top_k,prompt_id,correctness,strict_accuracy,informativeness,within_answer_distinct_1,within_answer_distinct_2,trigram_repetition_rate,model_generation_latency_seconds,tokens_per_second,word_length,stopped_early_on_eos,unique_answer_rate,pairwise_token_jaccard_distance,corpus_distinct_1,corpus_distinct_2,n_answers,n_pairs,semantic_cosine_distance,semantic_near_duplicate_rate,semantic_similarity_mean,semantic_similarity_sd
pure_top_k,1.5,1.0,25,6,0.3,0.08,0.36,0.9664806567701304,0.7952941176470588,0.0025,0.5517273290175945,43.248098218880486,17.12,0.8,0.84,0.7899088548084522,0.3006833712984054,0.5748792270531401,25,300,0.27093806862831116,0.04,0.729062020778656,0.12552256882190704
pure_top_k,1.5,1.0,25,7,0.0,0.0,0.45,0.9258012645814854,0.9958095238095238,0.0,0.6382078098598868,43.58840012792878,21.44,1.0,1.0,0.7709451263464971,0.2464028776978417,0.591337099811676,25,300,0.15856775641441345,0.03666666666666667,0.8414322137832642,0.07798749953508377
pure_top_k,1.5,1.0,25,8,0.4,0.28,0.33,0.9639667237736472,0.5175,0.0,0.5140081874839961,43.7163458901603,15.44,0.76,0.56,0.7268762902258743,0.369620253164557,0.7135135135135136,25,300,0.3029969334602356,0.22,0.6970030665397644,0.1942201554775238
pure_top_k,1.5,1.0,25,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0600933016650378,43.93070724809614,1.0,1.0,0.08,0.0,0.04,,25,300,0.05055703967809677,0.52,0.9494429230690002,0.05270935967564583
pure_top_k,1.5,1.0,25,10,0.84,0.72,0.65,0.9487914455397392,0.9967460317460318,0.0,0.757507001599297,43.7152335740428,25.68,0.88,1.0,0.7248250316203032,0.2159264931087289,0.4554140127388535,25,300,0.16373884677886963,0.27,0.8362611532211304,0.12898901104927063
pure_top_k,1.5,1.0,25,11,0.02,0.0,0.38,0.974889984979499,0.52,0.0,0.3471860898751766,43.62652627629644,10.8,1.0,0.56,0.6257556267301418,0.1894736842105263,0.3269230769230769,25,300,0.296658456325531,0.30666666666666664,0.703341543674469,0.24375367164611816
pure_top_k,1.5,1.0,25,12,0.28,0.08,0.48,0.9785660431029788,0.96,0.0,0.6578188104368746,43.7806198938494,18.04,0.88,1.0,0.8751109200997181,0.4051172707889126,0.704954954954955,25,300,0.2559005320072174,0.0,0.744099497795105,0.10247867554426193
pure_top_k,1.5,1.0,25,13,0.26,0.0,0.34,0.959955377955378,0.9526666666666668,0.0,0.3522529801912605,42.95481241315035,11.72,1.0,0.96,0.8499478566169995,0.3400673400673401,0.5992647058823529,25,300,0.21747194230556488,0.043333333333333335,0.7825281023979187,0.09049016237258911
pure_top_k,1.5,1.0,25,14,0.52,0.04,0.01,1.0,0.04,0.0,0.0740567064844071,43.74734727732798,1.28,1.0,0.12,0.0711111111111111,0.2727272727272727,1.0,25,300,0.06972303241491318,0.6033333333333334,0.9302769899368286,0.1234707310795784
pure_top_k,1.5,1.0,25,15,0.9,0.8,0.55,0.9664465348025988,1.0,0.0,0.5453553255088628,43.7339220734245,17.2,1.0,0.88,0.7314738640226822,0.2551724137931034,0.5195121951219512,25,300,0.17946921288967133,0.07333333333333333,0.8205308318138123,0.06671520322561264
pure_top_k,1.5,1.0,25,16,0.12,0.12,0.38,1.0,0.88,0.0,0.4078315323963761,43.76057384901642,6.96,1.0,0.72,0.5968914063519327,0.2184466019417475,0.2762430939226519,25,300,0.17220892012119293,0.30333333333333334,0.8277910351753235,0.13431669771671295
pure_top_k,1.5,1.0,25,17,0.0,0.0,0.28,0.9656243054094716,0.9969230769230768,0.0,0.4842754936031997,43.34145522523512,15.4,0.96,0.96,0.5511927685725868,0.2642487046632124,0.5013850415512465,25,300,0.08115284889936447,0.24666666666666667,0.9188471436500549,0.038767408579587936
pure_top_k,1.5,1.0,25,18,0.64,0.28,0.41,0.968811398988465,1.0,0.0,0.6328282813262195,43.3262050551136,17.96,0.88,1.0,0.8894058513206194,0.4017278617710583,0.7328767123287672,25,300,0.28210917115211487,0.0033333333333333335,0.7178907990455627,0.07829141616821289
pure_top_k,1.5,1.0,25,19,0.76,0.76,0.35,0.994345238095238,0.24,0.0,0.2089500642288476,43.65370632073487,5.76,0.96,0.36,0.4747658276945337,0.5405405405405406,0.8130081300813008,25,300,0.23395156860351562,0.29333333333333333,0.7660484910011292,0.2049560695886612
pure_top_k,1.5,1.0,25,20,0.66,0.44,0.6,0.961058623832308,0.99875,0.0,0.5281099654268473,42.56291462769867,17.28,1.0,1.0,0.7495138492506279,0.2879818594104308,0.5480769230769231,25,300,0.159516379237175,0.013333333333333334,0.8404836654663086,0.04533771425485611
pure_top_k,1.5,1.0,25,21,0.18,0.0,0.45,0.9416811821502358,1.0,0.0,0.6191080177947879,42.43945982487694,15.24,0.96,1.0,0.7719244692002574,0.2842639593908629,0.5663956639566395,25,300,0.1838453710079193,0.01,0.8161546587944031,0.07204300910234451
pure_top_k,1.5,1.0,25,22,0.3,0.0,0.29,0.9249989546184176,0.9951866673976206,0.0,1.029794493848458,43.73933073085082,28.24,0.4,1.0,0.7512995512450762,0.2738589211618257,0.5214899713467048,25,300,0.1921076476573944,0.006666666666666667,0.807892382144928,0.08514158427715302
pure_top_k,1.5,1.0,25,23,0.24,0.0,0.13,0.9909730848861285,0.92,0.0,0.2688111672084778,43.45275771755391,6.32,1.0,1.0,0.9473847865779984,0.5153374233128835,0.6666666666666666,25,300,0.4460735023021698,0.0033333333333333335,0.5539264678955078,0.1183575987815857
pure_top_k,1.5,1.0,25,24,0.1,0.0,0.2,0.97863247122424,0.84,0.0,0.4315337687544525,39.650492017439575,11.24,0.92,1.0,0.9027933693867964,0.5126353790613718,0.7738095238095238,25,300,0.38879647850990295,0.0,0.6112034916877747,0.12787720561027527
pure_top_k,1.5,1.0,25,25,0.68,0.44,0.58,1.0,1.0,0.0,0.2469789240788668,39.51774324085879,5.28,1.0,0.96,0.8087967495467495,0.3533834586466165,0.6851851851851852,25,300,0.2031724601984024,0.016666666666666666,0.796827495098114,0.0813969224691391
pure_top_k,1.5,1.0,25,26,0.92,0.92,0.74,0.9218375634330588,0.9486484552484552,0.0019047619047619,0.7907022857200354,39.27252670110031,18.6,0.68,1.0,0.7211399623110879,0.1992551210428305,0.482421875,25,300,0.1164422258734703,0.24666666666666667,0.8835577368736267,0.09733010083436966
pure_top_k,1.5,1.0,25,27,0.3,0.0,0.18,1.0,0.92,0.0,0.2507842685934156,39.60378264607945,7.24,1.0,0.88,0.8463360706219941,0.2099447513812154,0.3782051282051282,25,300,0.3396364748477936,0.03333333333333333,0.6603634357452393,0.1476338505744934
pure_top_k,1.5,1.0,25,28,0.04,0.0,0.23,0.9157423649412096,1.0,0.0,0.8767097476590425,39.26952999846645,18.36,0.84,0.96,0.8138939580488875,0.3353909465020576,0.544468546637744,25,300,0.31529825925827026,0.006666666666666667,0.6847017407417297,0.11112073063850403
pure_top_k,1.5,1.0,25,29,0.48,0.08,0.29,0.9449591345311588,1.0,0.0,1.1743077713623642,37.764036349116985,31.6,0.24,1.0,0.8728952120613278,0.3802469135802469,0.7656050955414013,25,300,0.32121333479881287,0.0,0.6787866353988647,0.10826671123504639
pure_top_k,1.5,1.0,25,30,0.26,0.0,0.32,0.9941666666666664,1.0,0.0,0.5102885834034532,37.967518666870745,10.24,1.0,1.0,0.8509484383629757,0.4600760456273764,0.680672268907563,25,300,0.2729170620441437,0.0033333333333333335,0.7270829081535339,0.09519779682159424
pure_top_k,1.5,1.0,25,31,0.0,0.0,0.0,1.0,0.04,0.0,0.0576402281410991,37.68218507763263,1.04,1.0,0.16,0.23,0.1923076923076923,1.0,25,300,0.07410866767168045,0.77,0.9258913397789001,0.13682249188423157
pure_top_k,1.5,1.0,25,32,0.22,0.08,0.53,0.9777212460741872,0.9978947368421052,0.0,0.7774733305256813,38.20973215397029,15.16,0.88,1.0,0.8337945543235056,0.4623376623376623,0.6972222222222222,25,300,0.17197097837924957,0.0,0.8280290961265564,0.051832105964422226
pure_top_k,1.5,1.0,25,33,0.66,0.32,0.61,0.9559255189255188,1.0,0.0,0.5586754443962128,38.11201224549343,10.64,1.0,1.0,0.6240902629778418,0.2962962962962963,0.4571428571428571,25,300,0.1164039894938469,0.07666666666666666,0.8835960626602173,0.05310825631022453
pure_top_k,1.5,1.0,25,34,0.14,0.12,0.23,1.0,0.4,0.0,0.1271350017841905,39.555359555639534,2.44,1.0,0.48,0.8123529577147999,0.5409836065573771,0.7222222222222222,25,300,0.33278757333755493,0.16666666666666666,0.6672123670578003,0.18143345415592194
pure_top_k,1.5,1.0,25,35,1.0,1.0,0.55,0.9613189618924172,0.9965942028985506,0.0,0.6516065148822964,38.707794633322294,17.56,1.0,0.76,0.558062425508538,0.1340909090909091,0.2481927710843373,25,300,0.08369104564189911,0.28,0.9163089990615845,0.07373353838920593
pure_top_k,1.5,1.0,25,36,0.5,0.4,0.47,0.9631164669516332,0.9933193548387098,0.0026236559139784,0.563588698329404,39.313421561214135,17.8,0.88,0.96,0.6639250697172562,0.1887201735357917,0.4128440366972477,25,300,0.07560571283102036,0.2633333333333333,0.9243942499160767,0.03829410299658775
pure_top_k,1.5,1.0,25,37,0.5,0.0,0.04,0.976456140350877,0.9982608695652172,0.0,0.4178389749955385,38.61688904652371,13.04,1.0,0.76,0.5472441752511059,0.2298507462686567,0.3935483870967742,25,300,0.1539188176393509,0.27666666666666667,0.8460812568664551,0.14479614794254303
pure_top_k,1.5,1.0,25,38,0.54,0.08,0.43,0.993095238095238,1.0,0.0,0.4297375718969852,38.61055911075876,12.96,1.0,0.88,0.7578770317273115,0.3323262839879154,0.5522875816993464,25,300,0.2918162941932678,0.05,0.7081837058067322,0.11039013415575027
pure_top_k,1.5,1.0,25,39,0.74,0.6,0.5,0.9855080884028254,0.99875,0.0,0.5712255537509918,39.659593875612934,16.32,1.0,1.0,0.8411692680213724,0.3495145631067961,0.7054263565891473,25,300,0.2205539494752884,0.03333333333333333,0.7794461250305176,0.10710762441158295
pure_top_k,1.5,1.0,25,40,0.64,0.32,0.48,0.9699267497310976,1.0,0.0,0.7257843454554677,39.700637810020886,22.08,0.84,1.0,0.8549321736124216,0.3774250440917107,0.7324723247232472,25,300,0.2613328695297241,0.0,0.7386670708656311,0.08386393636465073
pure_top_k,1.5,1.0,25,41,1.0,1.0,0.28,1.0,0.16,0.0,0.1006928587518632,37.655650402117566,2.08,1.0,0.24,0.240670083184789,0.4716981132075472,0.9642857142857144,25,300,0.10633018612861633,0.34,0.893669843673706,0.10993082076311111
pure_top_k,1.5,1.0,25,42,0.08,0.04,0.04,0.9973333333333332,1.0,0.0,0.1297747292369603,38.63319186540307,2.56,1.0,0.24,0.312031746031746,0.3125,0.4615384615384615,25,300,0.12208659946918488,0.6333333333333333,0.8779134154319763,0.17936520278453827
pure_top_k,1.5,1.0,25,43,0.86,0.72,0.52,0.9764954756883684,0.6788571428571428,0.0,0.5411610807292163,38.854788702918746,11.2,0.92,0.68,0.7743033154820448,0.3309859154929577,0.5868725868725869,25,300,0.2337600737810135,0.1,0.7662399411201477,0.13268275558948517
pure_top_k,1.5,1.0,25,44,1.0,1.0,0.27,1.0,0.12,0.0,0.112889113696292,37.85115649042603,2.48,1.0,0.2,0.207659420289855,0.365079365079365,0.7105263157894737,25,300,0.14292052388191223,0.37333333333333335,0.8570794463157654,0.17264270782470703
pure_top_k,1.5,1.0,25,45,0.44,0.16,0.42,0.8898263320837403,0.9977777777777778,0.0,1.1139506090898066,39.08638815068378,31.56,0.32,1.0,0.8052270672876339,0.2959309494451295,0.6501272264631043,25,300,0.189673513174057,0.0,0.8103264570236206,0.056821007281541824
pure_top_k,1.5,1.0,25,46,1.0,1.0,0.71,0.9954285714285714,1.0,0.0,0.4413318112120032,38.977322325465146,14.44,1.0,0.68,0.3237649927447421,0.108991825613079,0.1637426900584795,25,300,0.0676308199763298,0.55,0.9323691725730896,0.06317969411611557
pure_top_k,1.5,1.0,25,47,0.48,0.12,0.43,0.9383996520530636,0.9984,0.0,0.7099450641777366,37.27454209169716,21.32,0.92,1.0,0.8453429934209858,0.3414179104477612,0.7671232876712328,25,300,0.2181382179260254,0.0033333333333333335,0.7818617820739746,0.057210322469472885
pure_top_k,1.5,1.0,25,48,0.44,0.0,0.06,1.0,0.96,0.0,0.2198546732030808,38.94515599570984,3.48,1.0,0.56,0.705400432900433,0.1954022988505747,0.3225806451612903,25,300,0.180637389421463,0.14333333333333334,0.8193625807762146,0.0997677817940712
pure_top_k,1.5,1.0,25,49,0.08,0.08,0.03,0.9971428571428572,0.04,0.0,0.0969366162177174,33.508399745306384,1.52,1.0,0.2,0.221025641025641,0.3684210526315789,1.0,25,300,0.11789597570896149,0.39666666666666667,0.8821040987968445,0.13587766885757446
pure_top_k,1.5,1.0,30,0,0.92,0.84,0.6,0.9755181719463588,0.96,0.0,0.511532766437158,43.670160591154655,15.64,0.96,1.0,0.78785353021205,0.2598039215686274,0.5221932114882507,25,300,0.22736772894859314,0.0033333333333333335,0.7726323008537292,0.09466815739870071
pure_top_k,1.5,1.0,30,1,0.28,0.04,0.27,0.990955710955711,0.96,0.0,0.3470440458040684,43.773520255102085,9.48,0.96,0.96,0.8276731826864777,0.4403292181069959,0.7339449541284404,25,300,0.21615204215049744,0.01,0.783847987651825,0.11970127373933792
pure_top_k,1.5,1.0,30,2,0.66,0.4,0.42,0.9902242041372477,1.0,0.0,0.4172309146169573,43.80255549762298,12.64,1.0,1.0,0.9323504990988264,0.5077399380804953,0.8523489932885906,25,300,0.4097999632358551,0.0,0.5902000665664673,0.117610402405262
pure_top_k,1.5,1.0,30,3,0.36,0.16,0.27,0.9737256804315628,1.0,0.0,0.3770220496319234,43.82653080791047,12.72,0.96,0.96,0.8230749504929369,0.3198757763975155,0.6430976430976431,25,300,0.32221660017967224,0.016666666666666666,0.6777834296226501,0.1446039378643036
pure_top_k,1.5,1.0,30,4,0.0,0.0,0.25,0.99,0.6,0.0,0.0925630124285816,43.59549206385257,2.08,1.0,0.24,0.3883333333333333,0.1538461538461538,0.2592592592592592,25,300,0.16036954522132874,0.33666666666666667,0.8396304249763489,0.12250375002622604
pure_top_k,1.5,1.0,30,5,0.0,0.0,0.01,1.0,0.84,0.0,0.0960088187269866,43.7381784867662,2.28,1.0,0.24,0.4147008547008547,0.3278688524590163,0.4444444444444444,25,300,0.14833272993564606,0.58,0.8516673445701599,0.18706998229026794
pure_top_k,1.5,1.0,30,6,0.36,0.2,0.36,0.9713568887253098,0.8,0.0,0.4935774450283497,43.736634004486085,16.8,0.92,0.88,0.8594638398747094,0.3372641509433962,0.656641604010025,25,300,0.33495575189590454,0.023333333333333334,0.6650442481040955,0.13112342357635498
pure_top_k,1.5,1.0,30,7,0.1,0.0,0.44,0.9479177666323446,0.99875,0.0,0.5994681472238154,43.69978281777432,19.88,1.0,1.0,0.7576928233509143,0.2823984526112185,0.6361788617886179,25,300,0.1477518081665039,0.013333333333333334,0.8522482514381409,0.07587361335754395
pure_top_k,1.5,1.0,30,8,0.2,0.16,0.2,0.984411740062594,0.3987878787878787,0.0,0.2931232153158634,43.668422736251905,8.88,0.88,0.44,0.5997534215301662,0.4977777777777777,0.83,25,300,0.2338770478963852,0.35,0.7661229372024536,0.20795881748199463
pure_top_k,1.5,1.0,30,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0646160985156893,43.94856436473842,1.0,1.0,0.08,0.0,0.04,,25,300,0.0294916033744812,0.72,0.9705083966255188,0.047370795160532
pure_top_k,1.5,1.0,30,10,0.68,0.56,0.59,0.9719539562515171,1.0,0.0,0.6598423120938242,43.76277696617924,23.16,0.84,1.0,0.783446753683287,0.2590051457975986,0.5340501792114696,25,300,0.1902790367603302,0.12,0.8097209930419922,0.11656951904296875
pure_top_k,1.5,1.0,30,11,0.0,0.0,0.29,0.9849156072685484,0.44,0.0,0.2571372326463461,42.84290324983775,7.52,1.0,0.4,0.554732321325541,0.17,0.2742857142857143,25,300,0.2604166567325592,0.41,0.7395833134651184,0.23453794419765472
pure_top_k,1.5,1.0,30,12,0.44,0.2,0.51,0.985905787975437,0.96,0.0,0.5845897542964668,43.75721118174429,16.16,0.96,1.0,0.8714026784194906,0.3738095238095238,0.6987341772151898,25,300,0.23865261673927307,0.0,0.7613474726676941,0.080912746489048
pure_top_k,1.5,1.0,30,13,0.34,0.04,0.31,0.9852592592592592,0.96,0.0,0.3562706195097416,43.67737397685737,10.88,1.0,1.0,0.841395294472804,0.2934782608695652,0.5537848605577689,25,300,0.2236219346523285,0.02666666666666667,0.7763780951499939,0.09866014868021011
pure_top_k,1.5,1.0,30,14,0.5,0.0,0.0,1.0,0.0,0.0,0.0640290662739425,43.725136134083066,1.0,1.0,0.08,0.0,0.04,,25,300,0.03510903939604759,0.6666666666666666,0.9648909568786621,0.04973464086651802
pure_top_k,1.5,1.0,30,15,0.92,0.84,0.49,0.9716490796859624,1.0,0.0,0.4988553597033023,43.27795321731324,16.12,1.0,0.76,0.7377061557680163,0.2678132678132678,0.5340314136125655,25,300,0.18679992854595184,0.12333333333333334,0.813200056552887,0.07984369248151779
pure_top_k,1.5,1.0,30,16,0.02,0.0,0.33,0.9966666666666666,0.8,0.0,0.4282093312125653,41.798080376388135,7.08,0.96,0.64,0.5407861454993808,0.1601941747572815,0.2044198895027624,25,300,0.1549614518880844,0.4633333333333333,0.8450385332107544,0.1554764062166214
pure_top_k,1.5,1.0,30,17,0.0,0.0,0.32,0.9793617804101044,0.9978378378378376,0.0,0.4523822453897446,43.641091886151635,14.08,0.96,0.88,0.5152413878454319,0.2215909090909091,0.4097859327217125,25,300,0.06654743105173111,0.2833333333333333,0.9334526658058167,0.029575565829873085
pure_top_k,1.5,1.0,30,18,0.7,0.44,0.41,0.9575276393749632,0.9588235294117646,0.0,0.5702748042438179,43.44915389142941,18.88,0.92,1.0,0.8716135218475817,0.3670103092783505,0.7152173913043478,25,300,0.29151636362075806,0.02,0.7084836959838867,0.10572019964456558
pure_top_k,1.5,1.0,30,19,0.8,0.8,0.29,0.995959595959596,0.2,0.0,0.1801501329708843,43.71837141213192,4.76,0.96,0.36,0.4197467070542013,0.5609756097560976,0.8775510204081632,25,300,0.21208813786506653,0.29333333333333333,0.7879118919372559,0.19694581627845764
pure_top_k,1.5,1.0,30,20,0.58,0.32,0.6,0.9340020536629232,0.9882034632034632,0.0057142857142857,0.5163026516046375,43.77502681027911,17.44,0.96,0.96,0.6919658118321106,0.2477477477477477,0.5107398568019093,25,300,0.15795373916625977,0.023333333333333334,0.8420462608337402,0.05504302680492401
pure_top_k,1.5,1.0,30,21,0.2,0.0,0.41,0.9661759074855848,0.96,0.0,0.6430626734998077,43.6778548571926,15.96,0.96,1.0,0.8073544483669954,0.3017031630170316,0.5803108808290155,25,300,0.22271011769771576,0.013333333333333334,0.7772899270057678,0.08864383399486542
pure_top_k,1.5,1.0,30,22,0.26,0.0,0.27,0.9276308336330584,0.9961666666666668,0.0,1.0274185799062252,43.18123779073824,29.32,0.4,1.0,0.7561611986241301,0.2897574123989218,0.5523012552301255,25,300,0.1855858415365219,0.006666666666666667,0.8144140839576721,0.07053228467702866
pure_top_k,1.5,1.0,30,23,0.26,0.0,0.12,1.0,0.88,0.0,0.2135120164602994,43.705403792503105,4.2,1.0,0.92,0.9496712192799148,0.5727272727272728,0.6352941176470588,25,300,0.46898987889289856,0.02,0.5310101509094238,0.11611789464950562
pure_top_k,1.5,1.0,30,24,0.14,0.0,0.25,0.9787053830227742,0.9563636363636364,0.0019047619047619,0.4829383660852909,39.26461870691021,12.0,0.96,1.0,0.9064125573514672,0.4782608695652174,0.7883211678832117,25,300,0.37607935070991516,0.0,0.6239206194877625,0.14082026481628418
pure_top_k,1.5,1.0,30,25,0.8,0.6,0.64,1.0,1.0,0.0,0.2142425961792469,39.8403907436575,4.76,1.0,0.96,0.7686380193880195,0.2857142857142857,0.6170212765957447,25,300,0.17713968455791473,0.013333333333333334,0.8228603601455688,0.07214406132698059
pure_top_k,1.5,1.0,30,26,0.96,0.96,0.69,0.9263851287920256,0.9420171080515908,0.0047384615384615,0.8366815899312496,39.796718197942965,19.24,0.52,0.92,0.7025404807612105,0.184070796460177,0.4407407407407407,25,300,0.11844006925821304,0.27666666666666667,0.8815599679946899,0.13262170553207397
pure_top_k,1.5,1.0,30,27,0.34,0.08,0.28,0.9942857142857144,0.916923076923077,0.0,0.2176847694534808,39.46354334882276,5.4,1.0,0.96,0.8377426754886876,0.2794117647058823,0.5585585585585585,25,300,0.29398491978645325,0.016666666666666666,0.7060150504112244,0.12127174437046051
pure_top_k,1.5,1.0,30,28,0.06,0.0,0.19,0.9133961778181168,0.9969714285714286,0.0,0.9644894589670002,39.70524513778853,21.48,0.72,1.0,0.8702565038694438,0.413854351687389,0.6561338289962825,25,300,0.3687626123428345,0.0,0.6312373876571655,0.10756286978721619
pure_top_k,1.5,1.0,30,29,0.4,0.0,0.25,0.9500277958611134,1.0,0.0,1.1055646687746048,38.59733170618572,30.28,0.36,1.0,0.8625121506310012,0.3764404609475032,0.6970899470899471,25,300,0.2595461308956146,0.0,0.740453839302063,0.08701635152101517
pure_top_k,1.5,1.0,30,30,0.3,0.0,0.23,0.992,0.9955555555555556,0.0,0.4566492777597159,38.481133652597535,8.76,1.0,1.0,0.8609130112049964,0.4801762114537445,0.693069306930693,25,300,0.2565901279449463,0.0033333333333333335,0.7434099316596985,0.08798503875732422
pure_top_k,1.5,1.0,30,31,0.0,0.0,0.0,1.0,0.08,0.0,0.0620015444792806,37.61993964922787,1.08,1.0,0.12,0.4533333333333333,0.1481481481481481,0.5,25,300,0.1462361365556717,0.5466666666666666,0.8537638187408447,0.16270332038402557
pure_top_k,1.5,1.0,30,32,0.28,0.0,0.41,0.9855137844611528,1.0,0.0,0.6470327986497432,38.23324270494728,12.12,0.88,1.0,0.8589456301492373,0.483974358974359,0.7317073170731707,25,300,0.2139851152896881,0.0033333333333333335,0.7860149145126343,0.09838538616895676
pure_top_k,1.5,1.0,30,33,0.64,0.28,0.7,0.9607245564892624,0.9987878787878788,0.0,0.5423158101271838,38.19427015473003,11.0,0.96,0.96,0.6045527156048102,0.3104693140794224,0.4880952380952381,25,300,0.11294011771678925,0.17666666666666667,0.8870599269866943,0.07393849641084671
pure_top_k,1.5,1.0,30,34,0.54,0.48,0.54,1.0,0.84,0.0,0.2483103946596384,37.52681108144759,6.0,1.0,0.48,0.8396638524181653,0.34,0.432,25,300,0.3581874966621399,0.14,0.6418124437332153,0.21100443601608276
pure_top_k,1.5,1.0,30,35,1.0,1.0,0.47,0.9746208924069704,1.0,0.0,0.6043054626695812,38.14964826589824,15.8,1.0,0.56,0.4501362520030623,0.1287878787878787,0.2398921832884097,25,300,0.05782252177596092,0.37333333333333335,0.9421775341033936,0.04104585945606232
pure_top_k,1.5,1.0,30,36,0.56,0.48,0.4,0.9654136842074224,0.9958571428571428,0.0,0.5257712733186781,39.69145972674269,16.76,0.96,1.0,0.6945459787326554,0.2069767441860465,0.5061728395061729,25,300,0.08700758963823318,0.18333333333333332,0.9129924774169922,0.041955653578042984
pure_top_k,1.5,1.0,30,37,0.5,0.0,0.02,0.990752688172043,1.0,0.0,0.3811754273157566,39.69911558350056,12.6,1.0,0.56,0.4831738117914779,0.2232704402515723,0.3651877133105802,25,300,0.15950912237167358,0.44666666666666666,0.8404908180236816,0.1660408079624176
pure_top_k,1.5,1.0,30,38,0.5,0.0,0.36,0.9837320587642197,1.0,0.0,0.5097445882856846,39.15769579877861,15.76,1.0,1.0,0.7935469633362224,0.3886138613861386,0.6147757255936676,25,300,0.3089433014392853,0.013333333333333334,0.6910566687583923,0.11028983443975449
pure_top_k,1.5,1.0,30,39,0.64,0.44,0.47,0.9736548058657593,0.98875,0.0103225806451612,0.604689827663824,39.332029374154374,17.36,0.84,1.0,0.8091755199165142,0.2993197278911564,0.6298076923076923,25,300,0.21720606088638306,0.03,0.7827939391136169,0.08821701258420944
pure_top_k,1.5,1.0,30,40,0.68,0.4,0.53,0.9532820666576218,0.9989473684210526,0.0,0.7328540197666734,39.447605459925896,24.08,0.88,1.0,0.8554393796542962,0.3474714518760196,0.7312925170068028,25,300,0.2759433090686798,0.0,0.7240567207336426,0.07779942452907562
pure_top_k,1.5,1.0,30,41,0.98,0.96,0.25,1.0,0.12,0.0,0.0901499538403004,39.48484298195023,1.68,1.0,0.2,0.1906324786324786,0.3023255813953488,0.7777777777777778,25,300,0.10332301259040833,0.37,0.8966770172119141,0.11763778328895569
pure_top_k,1.5,1.0,30,42,0.06,0.0,0.0,0.9942857142857144,1.0,0.0,0.1111206141952425,38.49679256838718,2.2,1.0,0.16,0.2055555555555555,0.1818181818181818,0.2666666666666666,25,300,0.0888693779706955,0.77,0.9111306667327881,0.1728736162185669
pure_top_k,1.5,1.0,30,43,0.82,0.64,0.54,0.9651677914914184,0.7965151515151514,0.0,0.5590063974540681,39.13280127510489,12.52,0.92,0.88,0.8192115345622623,0.3123028391167192,0.5856164383561644,25,300,0.2494698017835617,0.023333333333333334,0.7505301833152771,0.12255996465682983
pure_top_k,1.5,1.0,30,44,1.0,1.0,0.3,0.9883174603174604,0.2,0.0,0.150453234007582,38.93527582412462,4.04,1.0,0.28,0.3319571268107955,0.4215686274509804,0.7662337662337663,25,300,0.19142240285873413,0.3566666666666667,0.8085775971412659,0.20661835372447968
pure_top_k,1.5,1.0,30,45,0.38,0.16,0.44,0.8944869184054993,0.9978947368421052,0.0,1.1564403392188252,39.0979125781184,34.72,0.36,1.0,0.7438662773075487,0.2415730337078651,0.5549132947976878,25,300,0.16023702919483185,0.0033333333333333335,0.8397629857063293,0.055995069444179535
pure_top_k,1.5,1.0,30,46,1.0,1.0,0.7,0.9966666666666666,1.0,0.0,0.4370262296870351,39.061299966869726,13.76,1.0,0.88,0.3783346958339218,0.1048158640226629,0.1585365853658536,25,300,0.06744014471769333,0.38,0.9325597882270813,0.0382811464369297
pure_top_k,1.5,1.0,30,47,0.46,0.12,0.43,0.9658184720629928,1.0,0.0,0.7471189593151212,38.707432232047566,21.8,0.84,1.0,0.8506549077723787,0.3641304347826087,0.7628083491461101,25,300,0.2106921523809433,0.0,0.7893078327178955,0.07650107890367508
pure_top_k,1.5,1.0,30,48,0.4,0.0,0.06,1.0,1.0,0.0,0.2289985654875636,38.24796601616746,3.64,1.0,0.56,0.6838869833869834,0.2934782608695652,0.4328358208955223,25,300,0.178737074136734,0.16666666666666666,0.8212628960609436,0.11854957044124603
pure_top_k,1.5,1.0,30,49,0.12,0.12,0.04,0.996,0.04,0.0,0.092034716643393,36.99905386188723,1.36,1.0,0.2,0.286,0.2777777777777778,0.9090909090909092,25,300,0.1364438682794571,0.4033333333333333,0.8635560870170593,0.1540714055299759
pure_top_p,0.1,0.6,0,0,1.0,1.0,0.5,1.0,1.0,0.0,0.4160942696593702,43.26167462437781,14.0,1.0,0.04,0.0,0.04,0.04,25,300,0.0,1.0,1.0,0.0
pure_top_p,0.1,0.6,0,1,0.0,0.0,0.25,1.0,1.0,0.0,0.1841040986124425,43.45392329817909,6.0,1.0,0.08,0.1666666666666667,0.04,0.048,25,300,0.007346840109676123,1.0,0.9926530718803406,0.007359115406870842
pure_top_p,0.1,0.6,0,2,0.5,0.0,0.25,1.0,1.0,0.0,0.2754346297495067,43.56769224594272,9.0,1.0,0.04,0.0,0.04,0.04,25,300,1.4305114426349519e-08,1.0,1.0,5.066072361614715e-08
pure_top_p,0.1,0.6,0,3,0.0,0.0,0.25,1.0,1.0,0.0,0.1847316211927681,43.309889871323634,6.0,1.0,0.04,0.0,0.04,0.04,25,300,0.0,1.0,1.0,0.0
