decoding_mode,temperature,top_p,top_k,prompt_id,n_answers,n_pairs,semantic_cosine_distance,semantic_near_duplicate_rate,semantic_similarity_mean,semantic_similarity_sd
pure_top_k,1.5,1.0,15,18,25,300,0.25285762548446655,0.01,0.7471424341201782,0.07363767921924591
pure_top_k,1.5,1.0,15,19,25,300,0.21407145261764526,0.4033333333333333,0.7859285473823547,0.21013092994689941
pure_top_k,1.5,1.0,15,20,25,300,0.16029952466487885,0.01,0.8397005200386047,0.056175485253334045
pure_top_k,1.5,1.0,15,21,25,300,0.18019747734069824,0.04,0.8198025226593018,0.06278125941753387
pure_top_k,1.5,1.0,15,22,25,300,0.17811642587184906,0.0033333333333333335,0.8218836188316345,0.05328526347875595
pure_top_k,1.5,1.0,15,23,25,300,0.4316226840019226,0.02,0.5683773159980774,0.11254087835550308
pure_top_k,1.5,1.0,15,24,25,300,0.37914544343948364,0.0,0.6208545565605164,0.1398124396800995
pure_top_k,1.5,1.0,15,25,25,300,0.19737845659255981,0.006666666666666667,0.8026215434074402,0.08014322817325592
pure_top_k,1.5,1.0,15,26,25,300,0.10838016867637634,0.22,0.891619861125946,0.06790030002593994
pure_top_k,1.5,1.0,15,27,25,300,0.30473634600639343,0.01,0.695263683795929,0.12129906564950943
pure_top_k,1.5,1.0,15,28,25,300,0.31085750460624695,0.0,0.6891424655914307,0.08658849447965622
pure_top_k,1.5,1.0,15,29,25,300,0.2935927212238312,0.0,0.7064072489738464,0.0865243598818779
pure_top_k,1.5,1.0,15,30,25,300,0.18350890278816223,0.09666666666666666,0.8164910674095154,0.09025505930185318
pure_top_k,1.5,1.0,15,31,25,300,0.10286685824394226,0.7033333333333334,0.8971331715583801,0.16100481152534485
pure_top_k,1.5,1.0,15,32,25,300,0.18080513179302216,0.006666666666666667,0.8191948533058167,0.08300844579935074
pure_top_k,1.5,1.0,15,33,25,300,0.13972127437591553,0.09,0.8602787256240845,0.1070232018828392
pure_top_k,1.5,1.0,15,34,25,300,0.35265520215034485,0.16333333333333333,0.6473447680473328,0.18457894027233124
pure_top_k,1.5,1.0,15,35,25,300,0.060893669724464417,0.36,0.9391063451766968,0.03412945196032524
pure_top_k,1.5,1.0,15,36,25,300,0.07110573351383209,0.2,0.9288942217826843,0.03417059779167175
pure_top_k,1.5,1.0,15,37,25,300,0.13298659026622772,0.2733333333333333,0.8670134544372559,0.13482874631881714
pure_top_k,1.5,1.0,15,38,25,300,0.24633145332336426,0.06,0.7536685466766357,0.09397339820861816
pure_top_k,1.5,1.0,15,39,25,300,0.19173133373260498,0.03666666666666667,0.8082686066627502,0.07732516527175903
pure_top_k,1.5,1.0,15,40,25,300,0.25074416399002075,0.006666666666666667,0.7492558360099792,0.07636161893606186
pure_top_k,1.5,1.0,15,41,25,300,0.09033286571502686,0.42,0.9096671342849731,0.11384651809930801
pure_top_k,1.5,1.0,15,42,25,300,0.10156208276748657,0.77,0.8984379172325134,0.18649691343307495
pure_top_k,1.5,1.0,15,43,25,300,0.22777171432971954,0.14333333333333334,0.7722283005714417,0.13617011904716492
pure_top_k,1.5,1.0,15,44,25,300,0.21800628304481506,0.27666666666666667,0.7819936871528625,0.2095327377319336
pure_top_k,1.5,1.0,15,45,25,300,0.16339921951293945,0.0,0.8366007208824158,0.05438072234392166
pure_top_k,1.5,1.0,15,46,25,300,0.05633595958352089,0.5433333333333333,0.943664014339447,0.04507462680339813
pure_top_k,1.5,1.0,15,47,25,300,0.2439754754304886,0.0,0.7560245394706726,0.07342880964279175
pure_top_k,1.5,1.0,15,48,25,300,0.19932608306407928,0.14666666666666667,0.8006739020347595,0.11903364956378937
pure_top_k,1.5,1.0,15,49,25,300,0.07307983934879303,0.49333333333333335,0.9269201755523682,0.0967152789235115
pure_top_k,1.5,1.0,20,0,25,300,0.20152485370635986,0.006666666666666667,0.7984751462936401,0.0715695172548294
pure_top_k,1.5,1.0,20,1,25,300,0.20143114030361176,0.013333333333333334,0.7985689043998718,0.0847841203212738
pure_top_k,1.5,1.0,20,2,25,300,0.4079603850841522,0.0,0.5920395851135254,0.124513179063797
pure_top_k,1.5,1.0,20,3,25,300,0.32754114270210266,0.03666666666666667,0.672458827495575,0.12770985066890717
pure_top_k,1.5,1.0,20,4,25,300,0.15992209315299988,0.3566666666666667,0.8400779366493225,0.12403220683336258
pure_top_k,1.5,1.0,20,5,25,300,0.09535035490989685,0.6333333333333333,0.9046496748924255,0.14086700975894928
pure_top_k,1.5,1.0,20,6,25,300,0.28366807103157043,0.02,0.716331958770752,0.12378033995628357
pure_top_k,1.5,1.0,20,7,25,300,0.14962966740131378,0.006666666666666667,0.8503704071044922,0.052908964455127716
pure_top_k,1.5,1.0,20,8,25,300,0.24145075678825378,0.4,0.7585492730140686,0.21550032496452332
pure_top_k,1.5,1.0,20,9,25,300,0.06597578525543213,0.6533333333333333,0.9340242743492126,0.12888067960739136
pure_top_k,1.5,1.0,20,10,25,300,0.11768249422311783,0.25666666666666665,0.8823174834251404,0.07879798859357834
pure_top_k,1.5,1.0,20,11,25,300,0.24296310544013977,0.47,0.7570369243621826,0.2463315725326538
pure_top_k,1.5,1.0,20,12,25,300,0.24566113948822021,0.016666666666666666,0.7543388605117798,0.11256740987300873
pure_top_k,1.5,1.0,20,13,25,300,0.20091280341148376,0.04666666666666667,0.7990871667861938,0.1293329894542694
pure_top_k,1.5,1.0,20,14,25,300,0.016150163486599922,0.8466666666666667,0.9838497638702393,0.038013678044080734
pure_top_k,1.5,1.0,20,15,25,300,0.18288668990135193,0.03,0.8171132802963257,0.07140713185071945
pure_top_k,1.5,1.0,20,16,25,300,0.17413336038589478,0.3333333333333333,0.82586669921875,0.13610263168811798
pure_top_k,1.5,1.0,20,17,25,300,0.12264032661914825,0.09,0.8773596286773682,0.06186499446630478
pure_top_k,1.5,1.0,20,18,25,300,0.27497395873069763,0.006666666666666667,0.7250260710716248,0.09005365520715714
pure_top_k,1.5,1.0,20,19,25,300,0.2270541936159134,0.3233333333333333,0.772945761680603,0.21263067424297333
pure_top_k,1.5,1.0,20,20,25,300,0.15566231310367584,0.02666666666666667,0.8443376421928406,0.058689963072538376
pure_top_k,1.5,1.0,20,21,25,300,0.17348746955394745,0.023333333333333334,0.8265125751495361,0.06115620955824852
pure_top_k,1.5,1.0,20,22,25,300,0.17652679979801178,0.0,0.8234732151031494,0.06287465244531631
pure_top_k,1.5,1.0,20,23,25,300,0.4622383713722229,0.013333333333333334,0.5377616286277771,0.10762845724821091
pure_top_k,1.5,1.0,20,24,25,300,0.381036639213562,0.01,0.6189634203910828,0.15773941576480865
pure_top_k,1.5,1.0,20,25,25,300,0.17935587465763092,0.02666666666666667,0.820644199848175,0.09977179765701294
pure_top_k,1.5,1.0,20,26,25,300,0.08836495876312256,0.24333333333333335,0.9116349220275879,0.046581484377384186
pure_top_k,1.5,1.0,20,27,25,300,0.35579898953437805,0.016666666666666666,0.6442010402679443,0.1500924676656723
pure_top_k,1.5,1.0,20,28,25,300,0.3542904257774353,0.006666666666666667,0.6457095742225647,0.11911581456661224
pure_top_k,1.5,1.0,20,29,25,300,0.26850882172584534,0.0,0.731491208076477,0.10037863999605179
pure_top_k,1.5,1.0,20,30,25,300,0.23817022144794464,0.01,0.7618297338485718,0.07638169080018997
pure_top_k,1.5,1.0,20,31,25,300,0.13655158877372742,0.59,0.8634485006332397,0.16691668331623077
pure_top_k,1.5,1.0,20,32,25,300,0.2282055914402008,0.0033333333333333335,0.7717944383621216,0.09511782974004745
pure_top_k,1.5,1.0,20,33,25,300,0.11598649621009827,0.15,0.8840135931968689,0.06820699572563171
pure_top_k,1.5,1.0,20,34,25,300,0.32457277178764343,0.23666666666666666,0.6754271984100342,0.21794340014457703
pure_top_k,1.5,1.0,20,35,25,300,0.055516015738248825,0.41333333333333333,0.9444839358329773,0.03788824379444122
pure_top_k,1.5,1.0,20,36,25,300,0.07059333473443985,0.27666666666666667,0.9294067621231079,0.032603271305561066
pure_top_k,1.5,1.0,20,37,25,300,0.09677590429782867,0.4266666666666667,0.9032240509986877,0.1084621250629425
pure_top_k,1.5,1.0,20,38,25,300,0.22854410111904144,0.06,0.7714558839797974,0.09018944203853607
pure_top_k,1.5,1.0,20,39,25,300,0.19315095245838165,0.05,0.8068490028381348,0.09561341255903244
pure_top_k,1.5,1.0,20,40,25,300,0.24983027577400208,0.0033333333333333335,0.7501697540283203,0.07402296364307404
pure_top_k,1.5,1.0,20,41,25,300,0.10124802589416504,0.3566666666666667,0.8987519145011902,0.1056320071220398
pure_top_k,1.5,1.0,20,42,25,300,0.11871902644634247,0.77,0.8812808990478516,0.21839046478271484
pure_top_k,1.5,1.0,20,43,25,300,0.19205161929130554,0.07,0.8079484105110168,0.09589690715074539
pure_top_k,1.5,1.0,20,44,25,300,0.20858049392700195,0.31,0.7914194464683533,0.22025559842586517
pure_top_k,1.5,1.0,20,45,25,300,0.1792173832654953,0.0,0.8207826018333435,0.05255521088838577
pure_top_k,1.5,1.0,20,46,25,300,0.06826499849557877,0.44333333333333336,0.9317349195480347,0.049053486436605453
pure_top_k,1.5,1.0,20,47,25,300,0.2526894807815552,0.006666666666666667,0.7473104596138,0.10725733637809753
pure_top_k,1.5,1.0,20,48,25,300,0.15765154361724854,0.18,0.8423485159873962,0.10457196086645126
pure_top_k,1.5,1.0,20,49,25,300,0.13811028003692627,0.3566666666666667,0.861889660358429,0.15109387040138245
pure_top_k,1.5,1.0,25,0,25,300,0.20730091631412506,0.01,0.7926990985870361,0.07980607450008392
pure_top_k,1.5,1.0,25,1,25,300,0.1996961236000061,0.02,0.8003038763999939,0.10790996253490448
pure_top_k,1.5,1.0,25,2,25,300,0.3975154459476471,0.01,0.6024845242500305,0.12455892562866211
pure_top_k,1.5,1.0,25,3,25,300,0.3022285997867584,0.03666666666666667,0.697771430015564,0.1377090960741043
pure_top_k,1.5,1.0,25,4,25,300,0.1494743525981903,0.37333333333333335,0.8505257368087769,0.12017831206321716
pure_top_k,1.5,1.0,25,5,25,300,0.17331141233444214,0.51,0.8266885876655579,0.19458869099617004
pure_top_k,1.5,1.0,25,6,25,300,0.27093806862831116,0.04,0.729062020778656,0.12552256882190704
pure_top_k,1.5,1.0,25,7,25,300,0.15856775641441345,0.03666666666666667,0.8414322137832642,0.07798749953508377
pure_top_k,1.5,1.0,25,8,25,300,0.3029969334602356,0.22,0.6970030665397644,0.1942201554775238
pure_top_k,1.5,1.0,25,9,25,300,0.05055703967809677,0.52,0.9494429230690002,0.05270935967564583
pure_top_k,1.5,1.0,25,10,25,300,0.16373884677886963,0.27,0.8362611532211304,0.12898901104927063
pure_top_k,1.5,1.0,25,11,25,300,0.296658456325531,0.30666666666666664,0.703341543674469,0.24375367164611816
pure_top_k,1.5,1.0,25,12,25,300,0.2559005320072174,0.0,0.744099497795105,0.10247867554426193
pure_top_k,1.5,1.0,25,13,25,300,0.21747194230556488,0.043333333333333335,0.7825281023979187,0.09049016237258911
pure_top_k,1.5,1.0,25,14,25,300,0.06972303241491318,0.6033333333333334,0.9302769899368286,0.1234707310795784
pure_top_k,1.5,1.0,25,15,25,300,0.17946921288967133,0.07333333333333333,0.8205308318138123,0.06671520322561264
pure_top_k,1.5,1.0,25,16,25,300,0.17220892012119293,0.30333333333333334,0.8277910351753235,0.13431669771671295
pure_top_k,1.5,1.0,25,17,25,300,0.08115284889936447,0.24666666666666667,0.9188471436500549,0.038767408579587936
pure_top_k,1.5,1.0,25,18,25,300,0.28210917115211487,0.0033333333333333335,0.7178907990455627,0.07829141616821289
pure_top_k,1.5,1.0,25,19,25,300,0.23395156860351562,0.29333333333333333,0.7660484910011292,0.2049560695886612
pure_top_k,1.5,1.0,25,20,25,300,0.159516379237175,0.013333333333333334,0.8404836654663086,0.04533771425485611
pure_top_k,1.5,1.0,25,21,25,300,0.1838453710079193,0.01,0.8161546587944031,0.07204300910234451
pure_top_k,1.5,1.0,25,22,25,300,0.1921076476573944,0.006666666666666667,0.807892382144928,0.08514158427715302
pure_top_k,1.5,1.0,25,23,25,300,0.4460735023021698,0.0033333333333333335,0.5539264678955078,0.1183575987815857
pure_top_k,1.5,1.0,25,24,25,300,0.38879647850990295,0.0,0.6112034916877747,0.12787720561027527
pure_top_k,1.5,1.0,25,25,25,300,0.2031724601984024,0.016666666666666666,0.796827495098114,0.0813969224691391
pure_top_k,1.5,1.0,25,26,25,300,0.1164422258734703,0.24666666666666667,0.8835577368736267,0.09733010083436966
pure_top_k,1.5,1.0,25,27,25,300,0.3396364748477936,0.03333333333333333,0.6603634357452393,0.1476338505744934
pure_top_k,1.5,1.0,25,28,25,300,0.31529825925827026,0.006666666666666667,0.6847017407417297,0.11112073063850403
pure_top_k,1.5,1.0,25,29,25,300,0.32121333479881287,0.0,0.6787866353988647,0.10826671123504639
pure_top_k,1.5,1.0,25,30,25,300,0.2729170620441437,0.0033333333333333335,0.7270829081535339,0.09519779682159424
pure_top_k,1.5,1.0,25,31,25,300,0.07410866767168045,0.77,0.9258913397789001,0.13682249188423157
pure_top_k,1.5,1.0,25,32,25,300,0.17197097837924957,0.0,0.8280290961265564,0.051832105964422226
pure_top_k,1.5,1.0,25,33,25,300,0.1164039894938469,0.07666666666666666,0.8835960626602173,0.05310825631022453
pure_top_k,1.5,1.0,25,34,25,300,0.33278757333755493,0.16666666666666666,0.6672123670578003,0.18143345415592194
pure_top_k,1.5,1.0,25,35,25,300,0.08369104564189911,0.28,0.9163089990615845,0.07373353838920593
pure_top_k,1.5,1.0,25,36,25,300,0.07560571283102036,0.2633333333333333,0.9243942499160767,0.03829410299658775
pure_top_k,1.5,1.0,25,37,25,300,0.1539188176393509,0.27666666666666667,0.8460812568664551,0.14479614794254303
pure_top_k,1.5,1.0,25,38,25,300,0.2918162941932678,0.05,0.7081837058067322,0.11039013415575027
pure_top_k,1.5,1.0,25,39,25,300,0.2205539494752884,0.03333333333333333,0.7794461250305176,0.10710762441158295
pure_top_k,1.5,1.0,25,40,25,300,0.2613328695297241,0.0,0.7386670708656311,0.08386393636465073
pure_top_k,1.5,1.0,25,41,25,300,0.10633018612861633,0.34,0.893669843673706,0.10993082076311111
pure_top_k,1.5,1.0,25,42,25,300,0.12208659946918488,0.6333333333333333,0.8779134154319763,0.17936520278453827
pure_top_k,1.5,1.0,25,43,25,300,0.2337600737810135,0.1,0.7662399411201477,0.13268275558948517
pure_top_k,1.5,1.0,25,44,25,300,0.14292052388191223,0.37333333333333335,0.8570794463157654,0.17264270782470703
pure_top_k,1.5,1.0,25,45,25,300,0.189673513174057,0.0,0.8103264570236206,0.056821007281541824
pure_top_k,1.5,1.0,25,46,25,300,0.0676308199763298,0.55,0.9323691725730896,0.06317969411611557
pure_top_k,1.5,1.0,25,47,25,300,0.2181382179260254,0.0033333333333333335,0.7818617820739746,0.057210322469472885
pure_top_k,1.5,1.0,25,48,25,300,0.180637389421463,0.14333333333333334,0.8193625807762146,0.0997677817940712
pure_top_k,1.5,1.0,25,49,25,300,0.11789597570896149,0.39666666666666667,0.8821040987968445,0.13587766885757446
pure_top_k,1.5,1.0,30,0,25,300,0.22736772894859314,0.0033333333333333335,0.7726323008537292,0.09466815739870071
pure_top_k,1.5,1.0,30,1,25,300,0.21615204215049744,0.01,0.783847987651825,0.11970127373933792
pure_top_k,1.5,1.0,30,2,25,300,0.4097999632358551,0.0,0.5902000665664673,0.117610402405262
pure_top_k,1.5,1.0,30,3,25,300,0.32221660017967224,0.016666666666666666,0.6777834296226501,0.1446039378643036
pure_top_k,1.5,1.0,30,4,25,300,0.16036954522132874,0.33666666666666667,0.8396304249763489,0.12250375002622604
pure_top_k,1.5,1.0,30,5,25,300,0.14833272993564606,0.58,0.8516673445701599,0.18706998229026794
pure_top_k,1.5,1.0,30,6,25,300,0.33495575189590454,0.023333333333333334,0.6650442481040955,0.13112342357635498
pure_top_k,1.5,1.0,30,7,25,300,0.1477518081665039,0.013333333333333334,0.8522482514381409,0.07587361335754395
pure_top_k,1.5,1.0,30,8,25,300,0.2338770478963852,0.35,0.7661229372024536,0.20795881748199463
pure_top_k,1.5,1.0,30,9,25,300,0.0294916033744812,0.72,0.9705083966255188,0.047370795160532
pure_top_k,1.5,1.0,30,10,25,300,0.1902790367603302,0.12,0.8097209930419922,0.11656951904296875
pure_top_k,1.5,1.0,30,11,25,300,0.2604166567325592,0.41,0.7395833134651184,0.23453794419765472
pure_top_k,1.5,1.0,30,12,25,300,0.23865261673927307,0.0,0.7613474726676941,0.080912746489048
pure_top_k,1.5,1.0,30,13,25,300,0.2236219346523285,0.02666666666666667,0.7763780951499939,0.09866014868021011
pure_top_k,1.5,1.0,30,14,25,300,0.03510903939604759,0.6666666666666666,0.9648909568786621,0.04973464086651802
pure_top_k,1.5,1.0,30,15,25,300,0.18679992854595184,0.12333333333333334,0.813200056552887,0.07984369248151779
pure_top_k,1.5,1.0,30,16,25,300,0.1549614518880844,0.4633333333333333,0.8450385332107544,0.1554764062166214
pure_top_k,1.5,1.0,30,17,25,300,0.06654743105173111,0.2833333333333333,0.9334526658058167,0.029575565829873085
pure_top_k,1.5,1.0,30,18,25,300,0.29151636362075806,0.02,0.7084836959838867,0.10572019964456558
pure_top_k,1.5,1.0,30,19,25,300,0.21208813786506653,0.29333333333333333,0.7879118919372559,0.19694581627845764
pure_top_k,1.5,1.0,30,20,25,300,0.15795373916625977,0.023333333333333334,0.8420462608337402,0.05504302680492401
pure_top_k,1.5,1.0,30,21,25,300,0.22271011769771576,0.013333333333333334,0.7772899270057678,0.08864383399486542
pure_top_k,1.5,1.0,30,22,25,300,0.1855858415365219,0.006666666666666667,0.8144140839576721,0.07053228467702866
pure_top_k,1.5,1.0,30,23,25,300,0.46898987889289856,0.02,0.5310101509094238,0.11611789464950562
pure_top_k,1.5,1.0,30,24,25,300,0.37607935070991516,0.0,0.6239206194877625,0.14082026481628418
pure_top_k,1.5,1.0,30,25,25,300,0.17713968455791473,0.013333333333333334,0.8228603601455688,0.07214406132698059
pure_top_k,1.5,1.0,30,26,25,300,0.11844006925821304,0.27666666666666667,0.8815599679946899,0.13262170553207397
pure_top_k,1.5,1.0,30,27,25,300,0.29398491978645325,0.016666666666666666,0.7060150504112244,0.12127174437046051
pure_top_k,1.5,1.0,30,28,25,300,0.3687626123428345,0.0,0.6312373876571655,0.10756286978721619
pure_top_k,1.5,1.0,30,29,25,300,0.2595461308956146,0.0,0.740453839302063,0.08701635152101517
pure_top_k,1.5,1.0,30,30,25,300,0.2565901279449463,0.0033333333333333335,0.7434099316596985,0.08798503875732422
pure_top_k,1.5,1.0,30,31,25,300,0.1462361365556717,0.5466666666666666,0.8537638187408447,0.16270332038402557
pure_top_k,1.5,1.0,30,32,25,300,0.2139851152896881,0.0033333333333333335,0.7860149145126343,0.09838538616895676
pure_top_k,1.5,1.0,30,33,25,300,0.11294011771678925,0.17666666666666667,0.8870599269866943,0.07393849641084671
pure_top_k,1.5,1.0,30,34,25,300,0.3581874966621399,0.14,0.6418124437332153,0.21100443601608276
pure_top_k,1.5,1.0,30,35,25,300,0.05782252177596092,0.37333333333333335,0.9421775341033936,0.04104585945606232
pure_top_k,1.5,1.0,30,36,25,300,0.08700758963823318,0.18333333333333332,0.9129924774169922,0.041955653578042984
pure_top_k,1.5,1.0,30,37,25,300,0.15950912237167358,0.44666666666666666,0.8404908180236816,0.1660408079624176
pure_top_k,1.5,1.0,30,38,25,300,0.3089433014392853,0.013333333333333334,0.6910566687583923,0.11028983443975449
pure_top_k,1.5,1.0,30,39,25,300,0.21720606088638306,0.03,0.7827939391136169,0.08821701258420944
pure_top_k,1.5,1.0,30,40,25,300,0.2759433090686798,0.0,0.7240567207336426,0.07779942452907562
pure_top_k,1.5,1.0,30,41,25,300,0.10332301259040833,0.37,0.8966770172119141,0.11763778328895569
pure_top_k,1.5,1.0,30,42,25,300,0.0888693779706955,0.77,0.9111306667327881,0.1728736162185669
pure_top_k,1.5,1.0,30,43,25,300,0.2494698017835617,0.023333333333333334,0.7505301833152771,0.12255996465682983
pure_top_k,1.5,1.0,30,44,25,300,0.19142240285873413,0.3566666666666667,0.8085775971412659,0.20661835372447968
pure_top_k,1.5,1.0,30,45,25,300,0.16023702919483185,0.0033333333333333335,0.8397629857063293,0.055995069444179535
pure_top_k,1.5,1.0,30,46,25,300,0.06744014471769333,0.38,0.9325597882270813,0.0382811464369297
pure_top_k,1.5,1.0,30,47,25,300,0.2106921523809433,0.0,0.7893078327178955,0.07650107890367508
pure_top_k,1.5,1.0,30,48,25,300,0.178737074136734,0.16666666666666666,0.8212628960609436,0.11854957044124603
pure_top_k,1.5,1.0,30,49,25,300,0.1364438682794571,0.4033333333333333,0.8635560870170593,0.1540714055299759
pure_top_p,0.1,0.6,0,0,25,300,0.0,1.0,1.0,0.0
pure_top_p,0.1,0.6,0,1,25,300,0.007346840109676123,1.0,0.9926530718803406,0.007359115406870842
pure_top_p,0.1,0.6,0,2,25,300,1.4305114426349519e-08,1.0,1.0,5.066072361614715e-08
pure_top_p,0.1,0.6,0,3,25,300,0.0,1.0,1.0,0.0
pure_top_p,0.1,0.6,0,4,25,300,9.536743306171047e-08,1.0,1.0,1.1699592761260647e-07
pure_top_p,0.1,0.6,0,5,25,300,1.9073486612342094e-07,1.0,0.9999998211860657,1.3562194567384722e-07
pure_top_p,0.1,0.6,0,6,25,300,0.0,1.0,1.0,0.0
pure_top_p,0.1,0.6,0,7,25,300,0.02342696115374565,1.0,0.9765730500221252,0.01955294981598854
pure_top_p,0.1,0.6,0,8,25,300,3.099441414633475e-08,1.0,1.0,5.970423444523476e-08
pure_top_p,0.1,0.6,0,9,25,300,0.0,1.0,1.0,0.0
pure_top_p,0.1,0.6,0,10,25,300,0.0,1.0,1.0,0.0
pure_top_p,0.1,0.6,0,11,25,300,7.629394360719743e-08,1.0,1.0,9.552677227020467e-08
pure_top_p,0.1,0.6,0,12,25,300,2.384185791015625e-07,1.0,0.9999998211860657,1.7262681240026723e-07
pure_top_p,0.1,0.6,0,13,25,300,8.106231774718253e-08,1.0,1.0,9.70078986028966e-08
pure_top_p,0.1,0.6,0,14,25,300,0.0,1.0,1.0,0.0
pure_top_p,0.1,0.6,0,15,25,300,2.3841858265427618e-08,1.0,1.0,8.443453936024525e-08
pure_top_p,0.1,0.6,0,16,25,300,1.0490417423625331e-07,1.0,1.0,1.3925300379469263e-07
pure_top_p,0.1,0.6,0,17,25,300,4.2915345943583816e-08,1.0,1.0,5.066072361614715e-08
pure_top_p,0.1,0.6,0,18,25,300,0.0,1.0,1.0,0.0
pure_top_p,0.1,0.6,0,19,25,300,0.0,1.0,1.0,0.0
pure_top_p,0.1,0.6,0,20,25,300,0.011333821341395378,1.0,0.9886661767959595,0.011053924448788166
pure_top_p,0.1,0.6,0,21,25,300,0.0,1.0,1.0,0.0
pure_top_p,0.1,0.6,0,22,25,300,0.0,1.0,1.0,0.0
pure_top_p,0.1,0.6,0,23,25,300,0.0,1.0,1.0,0.0
pure_top_p,0.1,0.6,0,24,25,300,9.53674295089968e-09,1.0,1.0,3.37738157440981e-08
pure_top_p,0.1,0.6,0,25,25,300,0.0,1.0,1.0,0.0
pure_top_p,0.1,0.6,0,26,25,300,0.010369456373155117,1.0,0.9896305203437805,0.009979297406971455
pure_top_p,0.1,0.6,0,27,25,300,0.0,1.0,1.0,0.0
pure_top_p,0.1,0.6,0,28,25,300,0.0,1.0,1.0,0.0
pure_top_p,0.1,0.6,0,29,25,300,7.629394360719743e-08,1.0,1.0,9.552677227020467e-08
pure_top_p,0.1,0.6,0,30,25,300,1.6212463549436507e-07,1.0,0.9999998807907104,1.1453258252913656e-07
pure_top_p,0.1,0.6,0,31,25,300,1.4305114426349519e-08,1.0,1.0,5.066072361614715e-08
pure_top_p,0.1,0.6,0,32,25,300,0.0,1.0,1.0,0.0
pure_top_p,0.1,0.6,0,33,25,300,0.0,1.0,1.0,0.0
pure_top_p,0.1,0.6,0,34,25,300,0.0,1.0,1.0,0.0
pure_top_p,0.1,0.6,0,35,25,300,9.536743306171047e-08,1.0,1.0,1.1699592761260647e-07
pure_top_p,0.1,0.6,0,36,25,300,0.0,1.0,1.0,0.0
pure_top_p,0.1,0.6,0,37,25,300,1.668930060816365e-08,1.0,1.0,3.1592509941447133e-08
pure_top_p,0.1,0.6,0,38,25,300,2.1457672971791908e-08,1.0,1.0,3.582254137768359e-08
pure_top_p,0.1,0.6,0,39,25,300,4.7683716530855236e-08,1.0,1.0,5.849796380630323e-08
pure_top_p,0.1,0.6,0,40,25,300,0.0,1.0,1.0,0.0
pure_top_p,0.1,0.6,0,41,25,300,8.583069188716763e-08,1.0,1.0,1.013214472322943e-07
pure_top_p,0.1,0.6,0,42,25,300,3.814697180359872e-08,1.0,1.0,4.776338613510234e-08
pure_top_p,0.1,0.6,0,43,25,300,1.9073486612342094e-07,1.0,0.9999998211860657,1.3562194567384722e-07
pure_top_p,0.1,0.6,0,44,25,300,0.0,1.0,1.0,0.0
pure_top_p,0.1,0.6,0,45,25,300,4.76837147544984e-09,1.0,1.0,1.688690787204905e-08
pure_top_p,0.1,0.6,0,46,25,300,0.0,1.0,1.0,0.0
pure_top_p,0.1,0.6,0,47,25,300,0.0948013961315155,0.33666666666666667,0.9051985740661621,0.07388269156217575
pure_top_p,0.1,0.6,0,48,25,300,9.298324243900424e-08,1.0,1.0,1.0061536670491478e-07
pure_top_p,0.1,0.6,0,49,25,300,0.0,1.0,1.0,0.0
pure_top_p,0.1,0.8,0,0,25,300,0.0,1.0,1.0,0.0
pure_top_p,0.1,0.8,0,1,25,300,0.007346840109676123,1.0,0.9926531910896301,0.007359115872532129
pure_top_p,0.1,0.8,0,2,25,300,1.4305114426349519e-08,1.0,1.0,5.066072361614715e-08
pure_top_p,0.1,0.8,0,3,25,300,0.0017227656207978725,1.0,0.9982771873474121,0.0022042139898985624
pure_top_p,0.1,0.8,0,4,25,300,9.536743306171047e-08,1.0,1.0,1.1699592761260647e-07
pure_top_p,0.1,0.8,0,5,25,300,1.9073486612342094e-07,1.0,0.9999998211860657,1.3562194567384722e-07
pure_top_p,0.1,0.8,0,6,25,300,0.09134218841791153,0.5,0.9086578488349915,0.09149475395679474
pure_top_p,0.1,0.8,0,7,25,300,0.033933911472558975,0.78,0.9660660624504089,0.026345763355493546
pure_top_p,0.1,0.8,0,8,25,300,3.099441414633475e-08,1.0,1.0,5.970423444523476e-08
pure_top_p,0.1,0.8,0,9,25,300,0.0,1.0,1.0,0.0
pure_top_p,0.1,0.8,0,10,25,300,0.0,1.0,1.0,0.0
pure_top_p,0.1,0.8,0,11,25,300,7.629394360719743e-08,1.0,1.0,9.552677227020467e-08
pure_top_p,0.1,0.8,0,12,25,300,2.384185791015625e-07,1.0,0.9999998211860657,1.7262681240026723e-07
pure_top_p,0.1,0.8,0,13,25,300,8.106231774718253e-08,1.0,1.0,9.70078986028966e-08
pure_top_p,0.1,0.8,0,14,25,300,0.0,1.0,1.0,0.0
pure_top_p,0.1,0.8,0,15,25,300,2.3841858265427618e-08,1.0,1.0,8.443453936024525e-08
pure_top_p,0.1,0.8,0,16,25,300,1.0490417423625331e-07,1.0,1.0,1.3925300379469263e-07
pure_top_p,0.1,0.8,0,17,25,300,4.2915345943583816e-08,1.0,1.0,5.066072361614715e-08
pure_top_p,0.1,0.8,0,18,25,300,0.006126354448497295,1.0,0.9938735961914062,0.006136511918157339
pure_top_p,0.1,0.8,0,19,25,300,0.0,1.0,1.0,0.0
pure_top_p,0.1,0.8,0,20,25,300,0.011333831585943699,1.0,0.9886660575866699,0.011053914204239845
pure_top_p,0.1,0.8,0,21,25,300,0.022687701508402824,0.6033333333333334,0.9773123264312744,0.028457948938012123
pure_top_p,0.1,0.8,0,22,25,300,0.0706930011510849,0.43,0.9293070435523987,0.060009751468896866
